event_id,user_id,event_type,product_id,product_category,event_timestamp,device_type,browser,operating_system,session_id,page_url,duration_seconds,referrer_source,ab_test_variant,country,city,is_bot,scroll_depth_pct,click_x,click_y,search_query,conversion_value
161,1945,search,357,Music,2022-01-08 02:52:39,mobile,Firefox,Linux,sess-ouqfnbfjfoke,/page/mauzlv,524,youtube,control,JP,Tokyo,false,,,,search term 161,
162,1230,click,,,2024-06-23 08:09:46,tablet,Opera,Android,sess-qzsfasiqtpnb,/page/mpmbmm,285,youtube,variant_a,FR,Chicago,true,,171.4,691.2,,
163,1596,page_view,43,Music,2022-09-10 08:40:08,tablet,Firefox,Android,sess-cfwggpfgvizx,/page/peidbs,450,direct,control,FR,London,true,,,,,
164,,search,170,Toys,2023-01-24 01:02:42,desktop,Opera,Windows,sess-bnvzunwepcac,/page/svhltp,31,instagram,variant_b,IN,Berlin,true,,,,search term 51,
165,1225,purchase,370,Books,2025-08-30 05:59:35,desktop,Firefox,Windows,sess-crnfchaglhtv,/page/nwydtr,43,bing,variant_a,JP,São Paulo,true,,,,,233.93
166,1206,form_submit,307,Books,2022-03-02 07:52:47,desktop,Safari,Linux,sess-hkhynbfojiqa,/page/wfuvch,184,instagram,control,US,São Paulo,false,,,,,
167,,scroll,248,Clothing,2024-09-04 19:59:49,mobile,Firefox,macOS,sess-wyowuwannejo,/page/zpofuq,82,affiliate,control,MX,Sydney,true,60.0,,,,
168,408,scroll,,,2022-02-06 07:51:03,tablet,Safari,Android,sess-bucccwnysrwi,/page/rncttp,432,email,control,US,Chicago,false,11.0,,,,
169,455,purchase,,,2023-03-17 20:34:02,mobile,Edge,Linux,sess-yjnvnzcomite,/page/xqsfyh,576,instagram,variant_a,US,Tokyo,false,,,,,115.89
170,1702,video_play,,,2024-10-06 23:38:06,tablet,Opera,Windows,sess-vyjgatlayskj,/page/kxlmbv,36,affiliate,variant_a,IN,Toronto,true,,,,,
171,1990,scroll,386,Home & Garden,2023-01-10 11:40:50,desktop,Edge,Android,sess-qgphczhancqa,/page/bzcfqw,373,none,control,MX,Munich,false,47.3,,,,
172,,click,333,Clothing,2022-09-03 17:18:15,mobile,Firefox,iOS,sess-ifvawtspezcu,/page/dnkuqf,430,facebook,variant_b,UK,Manchester,false,,437.9,253.0,,
173,,share,90,Automotive,2022-05-06 06:54:42,desktop,Opera,Android,sess-cihxtuievzpz,/page/wtbwwt,378,email,variant_a,BR,Monterrey,true,,,,,
174,1317,form_submit,366,Toys,2022-09-11 00:47:32,tablet,Opera,Linux,sess-ppeczrqbmqkh,/page/vklzue,422,affiliate,control,FR,Tokyo,false,,,,,
175,2,purchase,49,Toys,2023-09-28 02:32:06,mobile,Chrome,iOS,sess-wmeneatsfqwy,/page/hwredi,477,direct,variant_b,JP,Sydney,false,,,,,483.19
176,1777,purchase,,,2023-11-23 00:34:54,mobile,Opera,Windows,sess-ypizexakwbmt,/page/qdpywt,508,facebook,variant_a,JP,New York,false,,,,,61.24
177,1580,form_submit,,,2023-05-19 20:14:22,tablet,Edge,iOS,sess-mascbldeysfk,/page/rcjdus,511,instagram,variant_b,MX,Berlin,true,,,,,
178,1604,search,,,2023-12-07 14:53:52,mobile,Safari,Linux,sess-nbmryqkiiowm,/page/bcesgr,273,direct,control,BR,Munich,false,,,,search term 174,
179,1639,add_to_cart,280,Beauty,2024-06-19 12:46:52,mobile,Safari,Windows,sess-hrccyrpclgmv,/page/msijwc,427,youtube,control,JP,Monterrey,false,,,,,
180,1421,wishlist,,,2025-11-08 11:16:53,tablet,Firefox,Android,sess-tiahqlubgmgf,/page/cojmbc,259,bing,control,DE,Paris,true,,,,,
181,573,scroll,,,2023-07-03 04:27:45,desktop,Firefox,iOS,sess-fabcejluxmbh,/page/lnnxdx,221,youtube,control,CA,Berlin,false,4.7,,,,
182,999,form_submit,380,Beauty,2023-08-13 01:21:15,tablet,Edge,iOS,sess-vcwblgswzgyy,/page/twxbkg,235,bing,control,AU,São Paulo,false,,,,,
183,1436,share,,,2025-09-07 22:06:15,tablet,Opera,Windows,sess-zbhgpfxmmszg,/page/cykizk,148,email,variant_a,IN,Tokyo,false,,,,,
184,261,page_view,211,Electronics,2022-03-12 20:03:33,tablet,Edge,Android,sess-vnkxhhpujcsr,/page/jdtazw,130,direct,variant_b,BR,Munich,false,,,,,
185,535,share,,,2024-10-27 14:50:35,desktop,Safari,iOS,sess-nxxsqktvjesb,/page/ckurwx,456,facebook,variant_b,CA,Osaka,false,,,,,
186,195,video_play,,,2022-01-08 05:33:05,desktop,Chrome,macOS,sess-hbyrlcyzktha,/page/vacfuk,204,twitter,variant_b,CA,Manchester,false,,,,,
187,1503,search,114,Clothing,2022-01-30 04:50:13,tablet,Opera,iOS,sess-tfqrmtqelznb,/page/lkdnnw,418,google,variant_b,US,Rio,true,,,,search term 103,
188,1413,click,120,Books,2025-10-28 02:27:43,mobile,Opera,Android,sess-hlalriakpcak,/page/ohytao,255,facebook,variant_a,UK,Tokyo,false,,1005.2,315.9,,
189,651,video_play,188,Sports,2023-03-22 05:10:32,desktop,Edge,iOS,sess-jpdbtmagjdwv,/page/xnakjc,354,facebook,variant_b,FR,Mumbai,true,,,,,
190,1764,wishlist,,,2024-10-04 09:07:39,desktop,Edge,iOS,sess-glemwkbfjsvp,/page/tyjfad,461,twitter,variant_b,IN,Melbourne,true,,,,,
191,1820,share,,,2022-08-13 14:36:54,desktop,Firefox,Android,sess-vdpbvkzjnsdu,/page/lkjwen,323,twitter,variant_a,JP,Mexico City,true,,,,,
192,1552,scroll,346,Toys,2023-05-05 02:55:25,tablet,Opera,Windows,sess-dclyiifhqmba,/page/bdjoyb,431,youtube,variant_b,IN,Toronto,true,56.5,,,,
193,,scroll,156,Toys,2024-09-14 04:13:50,mobile,Firefox,Android,sess-hnboydtsnixk,/page/uyrgzi,305,direct,variant_a,AU,Paris,false,29.2,,,,
194,1045,purchase,26,Toys,2022-04-29 23:47:35,mobile,Chrome,iOS,sess-rlqexdlwqwdy,/page/itonth,438,none,variant_b,IN,São Paulo,true,,,,,165.54
195,1575,scroll,45,Home & Garden,2023-01-05 14:03:50,tablet,Edge,macOS,sess-fubkerwtobiz,/page/hxtbtz,267,none,control,FR,Mumbai,false,4.3,,,,
196,1823,search,384,Sports,2025-09-14 15:49:09,desktop,Chrome,Windows,sess-ockfsqsqhqaq,/page/dblzpv,222,google,variant_a,BR,Chicago,true,,,,search term 101,
197,,video_play,405,Beauty,2024-09-15 13:10:52,tablet,Edge,Linux,sess-efzvxvwpjgbd,/page/thvxgk,179,twitter,control,IN,Paris,true,,,,,
198,933,purchase,423,Home & Garden,2025-11-18 19:24:55,mobile,Opera,Windows,sess-xnjsaokwkwzq,/page/qzziyk,64,email,variant_b,US,Toronto,true,,,,,339.06
199,995,purchase,257,Sports,2023-06-03 13:38:48,mobile,Safari,iOS,sess-xnlmcgvnitmf,/page/vocqvg,100,none,variant_b,AU,Mexico City,false,,,,,41.88
200,1206,form_submit,,,2023-07-21 12:17:39,mobile,Firefox,Windows,sess-thzslrzfsyny,/page/cqpgbc,505,affiliate,control,BR,Lyon,false,,,,,
201,1378,page_view,,,2025-09-02 15:51:15,desktop,Edge,Windows,sess-xfzuhztwhxsy,/page/qeewge,172,direct,variant_a,AU,Vancouver,true,,,,,
202,760,purchase,,,2025-01-17 20:21:47,tablet,Chrome,iOS,sess-mjepylrkgiow,/page/onqdup,69,google,variant_a,FR,Rio,false,,,,,95.39
203,172,scroll,449,Sports,2023-10-07 17:05:04,tablet,Firefox,Android,sess-igmytejgnada,/page/uecfuk,543,instagram,control,AU,Tokyo,false,49.6,,,,
204,497,click,188,Home & Garden,2023-04-06 04:14:53,tablet,Safari,Windows,sess-zcinyvhyszpg,/page/yfrqzc,95,direct,control,DE,Sydney,true,,950.4,489.4,,
205,1612,scroll,,,2023-05-23 01:15:59,mobile,Edge,Linux,sess-pyypsszyqnkt,/page/vucyxa,41,instagram,variant_b,IN,Mexico City,false,2.2,,,,
206,152,form_submit,284,Automotive,2025-06-21 14:02:37,tablet,Opera,iOS,sess-jrsxybfycvxm,/page/ecuhyp,372,bing,variant_a,BR,Osaka,true,,,,,
207,1656,page_view,,,2025-05-26 08:31:20,desktop,Firefox,Android,sess-zntedrlphzrr,/page/bnvoju,284,instagram,variant_a,DE,Manchester,true,,,,,
208,1752,search,,,2025-11-21 06:45:31,tablet,Opera,Android,sess-sugmyrbdptcn,/page/utksnm,598,youtube,variant_a,FR,New York,true,,,,search term 168,
209,1965,add_to_cart,361,Electronics,2023-02-27 06:57:00,desktop,Firefox,Windows,sess-ohpazwektpng,/page/bwnvnq,98,direct,control,JP,Toronto,true,,,,,
210,,video_play,211,Books,2023-04-18 20:37:27,tablet,Chrome,iOS,sess-obidkbinuzrg,/page/ebhujh,58,affiliate,variant_a,US,Mumbai,true,,,,,
211,1612,wishlist,207,Food,2024-05-28 23:18:37,mobile,Firefox,Windows,sess-ucdiaffsspct,/page/uckxue,441,youtube,variant_a,IN,Melbourne,true,,,,,
212,741,add_to_cart,,,2025-04-15 10:36:13,mobile,Opera,Android,sess-xmvbktewwazg,/page/kpwdnx,448,facebook,variant_a,UK,Mumbai,true,,,,,
213,477,video_play,,,2025-08-01 18:50:32,desktop,Chrome,Android,sess-xbdvxuiokjmv,/page/zzxhux,367,email,variant_b,US,Monterrey,false,,,,,
214,746,add_to_cart,307,Beauty,2022-04-22 19:43:15,tablet,Firefox,Linux,sess-kgymqchxpwtr,/page/rueoyr,497,none,variant_a,DE,Berlin,true,,,,,
215,1496,page_view,281,Electronics,2024-08-19 01:04:22,tablet,Opera,macOS,sess-hlwkdlqolwue,/page/wyfpvh,52,youtube,variant_a,JP,Lyon,true,,,,,
216,705,scroll,,,2022-09-22 19:06:19,desktop,Opera,Linux,sess-dlxtwqwjfoyu,/page/jhbnkr,508,none,variant_a,CA,Osaka,true,95.7,,,,
217,1160,search,,,2024-05-29 07:37:55,mobile,Opera,Android,sess-tqualxhvvdww,/page/pxfrzb,178,bing,variant_b,MX,Manchester,true,,,,search term 24,
218,1277,wishlist,6,Books,2024-11-27 08:11:57,mobile,Edge,Linux,sess-pikhbchmfxbv,/page/khbxbn,237,twitter,control,AU,Monterrey,true,,,,,
219,,share,140,Automotive,2024-08-19 00:54:09,mobile,Edge,iOS,sess-xhpiveejurfj,/page/zklbqb,94,direct,variant_b,JP,São Paulo,true,,,,,
220,1008,share,,,2022-10-31 10:59:49,tablet,Opera,Android,sess-igeafvvcrirg,/page/fmewhg,275,facebook,variant_a,MX,Sydney,false,,,,,
221,1887,click,,,2025-04-24 09:44:39,desktop,Chrome,Windows,sess-blrfmgowpimz,/page/vkvsrx,308,google,variant_b,CA,Melbourne,true,,972.3,234.3,,
222,1408,scroll,,,2024-06-04 09:33:10,mobile,Opera,Android,sess-knzcqmndjypo,/page/zdmyqc,283,direct,control,DE,Mexico City,true,45.3,,,,
223,301,form_submit,296,Home & Garden,2022-09-03 06:30:46,mobile,Firefox,Android,sess-jdhqnxykrrdq,/page/papabh,321,affiliate,variant_b,JP,New York,false,,,,,
224,1607,wishlist,82,Toys,2025-01-20 05:32:18,mobile,Safari,Windows,sess-lsuwtmygammr,/page/uvfnqt,59,facebook,variant_b,CA,New York,false,,,,,
225,360,share,,,2022-01-31 23:38:35,mobile,Safari,Linux,sess-nnuvbkqwfdvv,/page/bhrffz,240,facebook,variant_b,US,Manchester,false,,,,,
226,142,page_view,,,2025-06-26 04:48:38,tablet,Opera,Linux,sess-mksjddlamvmz,/page/ejcoqh,426,instagram,variant_a,CA,Delhi,true,,,,,
227,1477,wishlist,,,2023-03-31 21:42:29,mobile,Opera,Windows,sess-ieebmhaadktb,/page/mlarix,593,instagram,variant_b,US,Manchester,false,,,,,
228,1963,form_submit,,,2025-12-21 23:28:56,mobile,Firefox,macOS,sess-lzmohlqyujlr,/page/sxnqut,380,direct,variant_a,MX,Osaka,true,,,,,
229,513,share,,,2024-04-24 23:11:00,mobile,Chrome,iOS,sess-vconzrarjpro,/page/dhpjsr,463,twitter,variant_b,UK,Manchester,false,,,,,
230,925,purchase,,,2024-06-30 05:35:56,tablet,Firefox,macOS,sess-bqnpgvhlpchn,/page/wnjsga,378,instagram,variant_a,FR,Chicago,true,,,,,57.73
231,140,wishlist,,,2024-09-26 18:17:46,desktop,Opera,Linux,sess-jjvhmllihfcx,/page/hlhgxh,465,direct,control,MX,Munich,false,,,,,
232,1812,share,459,Sports,2025-01-20 18:46:11,tablet,Firefox,Linux,sess-ejlcdgdppuly,/page/nzzgid,417,affiliate,variant_a,AU,Sydney,true,,,,,
233,753,wishlist,412,Home & Garden,2025-11-24 12:13:51,tablet,Firefox,iOS,sess-drpbubwekfdm,/page/zpbmtm,434,direct,control,UK,Chicago,false,,,,,
234,1702,add_to_cart,260,Sports,2022-03-19 06:37:07,desktop,Opera,macOS,sess-npogrzohoqzc,/page/evfghl,284,bing,control,DE,Toronto,true,,,,,
235,991,video_play,337,Electronics,2023-08-17 10:34:34,mobile,Edge,Windows,sess-ehynchsbvjwj,/page/cqgdsc,217,email,variant_b,FR,New York,false,,,,,
236,,page_view,,,2023-12-18 22:57:48,desktop,Opera,Android,sess-lnnzlkxrkwmg,/page/kbnvnr,581,bing,variant_a,UK,Osaka,false,,,,,
237,286,page_view,,,2025-02-01 22:46:00,tablet,Opera,iOS,sess-axhzvlnkplqc,/page/kpuyrl,188,bing,variant_b,IN,Vancouver,false,,,,,
238,1979,wishlist,432,Automotive,2022-09-08 06:09:19,tablet,Safari,Android,sess-jzyqkpzenaux,/page/txlozr,113,youtube,variant_b,IN,New York,false,,,,,
239,1666,wishlist,12,Automotive,2025-01-13 08:43:59,desktop,Edge,macOS,sess-ywuzkpibstxz,/page/vzfziu,345,none,variant_a,UK,Manchester,false,,,,,
240,242,click,247,Automotive,2024-04-10 01:38:10,tablet,Opera,Linux,sess-ilcphhwrkbdp,/page/suhcef,37,affiliate,control,CA,Tokyo,false,,1595.1,58.7,,
241,,add_to_cart,452,Toys,2022-08-11 06:39:35,desktop,Firefox,macOS,sess-txhjnaxtktmb,/page/qgvavp,569,twitter,variant_a,AU,São Paulo,false,,,,,
242,1655,click,25,Clothing,2023-07-29 14:57:22,mobile,Edge,Android,sess-vdppabjmbqxg,/page/aotglv,306,youtube,control,MX,Lyon,false,,1708.7,614.4,,
243,742,form_submit,,,2025-07-11 00:05:59,tablet,Firefox,Linux,sess-rbngvaujjevv,/page/ehekzv,125,youtube,control,BR,London,true,,,,,
244,1888,share,,,2025-08-06 16:14:27,desktop,Edge,Android,sess-ypukobixswmv,/page/oeiwqj,315,direct,control,AU,Paris,true,,,,,
245,,video_play,273,Toys,2022-02-02 10:59:43,tablet,Edge,Linux,sess-okdqwatjlemo,/page/rzczfz,98,google,variant_a,AU,Munich,false,,,,,
246,1041,wishlist,24,Automotive,2025-03-20 12:47:30,mobile,Opera,Windows,sess-miqcxbqigdqr,/page/baujkz,218,facebook,control,BR,Manchester,false,,,,,
247,53,form_submit,267,Toys,2022-02-23 21:10:00,desktop,Opera,Windows,sess-wegsahpxsllq,/page/lblsrj,307,affiliate,variant_a,CA,Tokyo,true,,,,,
248,256,video_play,,,2024-05-07 09:16:27,desktop,Opera,Android,sess-ldbqiuastsyy,/page/fanljq,31,google,variant_a,FR,Vancouver,true,,,,,
249,483,wishlist,,,2023-08-31 02:48:58,desktop,Safari,Windows,sess-fkmiucttrsjs,/page/oocows,84,facebook,variant_b,FR,Melbourne,true,,,,,
250,1329,page_view,16,Clothing,2024-03-19 19:45:16,mobile,Edge,Windows,sess-mkyxzgofbwyf,/page/ahkwwp,122,direct,variant_b,DE,Tokyo,true,,,,,
251,1165,scroll,,,2022-11-07 22:57:45,desktop,Safari,Linux,sess-loqamfaxtism,/page/aeejfz,129,bing,variant_b,UK,London,true,2.9,,,,
252,46,add_to_cart,,,2022-01-24 03:29:20,tablet,Opera,Windows,sess-elveioavflch,/page/xmxjzi,446,facebook,control,BR,Melbourne,true,,,,,
253,,video_play,,,2022-02-08 00:28:07,mobile,Chrome,Linux,sess-dkkajklxkpln,/page/ibxuqc,198,youtube,variant_b,UK,Melbourne,false,,,,,
254,1975,share,403,Music,2022-11-20 11:54:02,tablet,Opera,Windows,sess-ozfixhxausjq,/page/zsxxuk,485,none,variant_a,BR,Paris,false,,,,,
255,,page_view,,,2024-08-11 15:04:12,mobile,Opera,Windows,sess-inznkonkxrfe,/page/lbbwhg,502,bing,control,DE,Monterrey,true,,,,,
256,1211,purchase,,,2023-05-03 08:20:22,desktop,Opera,iOS,sess-zajbyjwsesmk,/page/bjzwan,73,instagram,variant_a,DE,Tokyo,false,,,,,91.31
257,377,wishlist,,,2025-01-16 10:49:57,desktop,Firefox,Android,sess-ymhesaebqkjq,/page/vealfc,549,affiliate,variant_b,DE,Rio,false,,,,,
258,1805,form_submit,,,2024-07-31 18:08:09,desktop,Firefox,Linux,sess-dvjpkaqcbqwx,/page/ewjlpj,515,email,control,AU,New York,false,,,,,
259,600,scroll,18,Clothing,2024-09-15 04:43:52,desktop,Opera,Android,sess-oqblpzbeirqe,/page/jkmppf,247,google,variant_b,AU,Berlin,true,54.8,,,,
260,1442,click,392,Clothing,2024-07-21 11:23:48,mobile,Chrome,Android,sess-dthgxkecfqcv,/page/etfnff,80,bing,control,BR,Monterrey,true,,1656.8,516.4,,
261,763,purchase,,,2025-05-25 16:23:11,tablet,Safari,Windows,sess-yfwomkpwgobd,/page/kjgatj,489,bing,control,UK,São Paulo,false,,,,,343.72
262,1658,share,138,Food,2022-10-27 17:57:45,desktop,Chrome,macOS,sess-xnwdmcdkyqee,/page/murveh,516,none,variant_a,UK,Delhi,false,,,,,
263,669,wishlist,210,Home & Garden,2024-07-28 22:58:05,tablet,Safari,Linux,sess-nzirjnoyppzp,/page/eyuqst,210,direct,control,FR,Vancouver,true,,,,,
264,733,share,16,Toys,2025-07-16 06:54:32,tablet,Opera,Linux,sess-lfegkpfqpkpi,/page/pmpcxo,495,none,variant_a,BR,New York,true,,,,,
265,,page_view,282,Food,2022-09-28 05:36:55,tablet,Edge,Android,sess-rwagvcebteyu,/page/fmgmot,422,none,variant_b,MX,Toronto,true,,,,,
266,354,add_to_cart,117,Beauty,2024-01-16 00:55:14,mobile,Chrome,Windows,sess-oewgptoqaneo,/page/balmua,195,facebook,variant_a,JP,Lyon,false,,,,,
267,1067,add_to_cart,398,Books,2023-03-13 05:01:42,mobile,Firefox,Android,sess-klxfxuoepnji,/page/hyhyut,296,affiliate,control,US,Paris,true,,,,,
268,,video_play,406,Beauty,2023-01-18 06:41:29,tablet,Edge,Windows,sess-qbawstjneplq,/page/jppxvj,247,none,variant_b,MX,Delhi,false,,,,,
269,155,purchase,378,Music,2024-01-01 11:15:59,desktop,Edge,Windows,sess-wwedjiqxswir,/page/amswfj,65,google,variant_b,UK,New York,false,,,,,32.8
270,1962,search,,,2025-12-28 05:09:02,mobile,Edge,Android,sess-ebljpbihaiwa,/page/fttbub,304,twitter,variant_b,JP,Melbourne,true,,,,search term 173,
271,720,search,61,Automotive,2022-10-14 07:48:41,tablet,Opera,Windows,sess-eeqyrerkmcao,/page/dtimcq,570,none,control,US,Paris,false,,,,search term 193,
272,1216,search,,,2023-01-01 17:43:21,desktop,Firefox,iOS,sess-yoyluxvzxhqv,/page/hicfjr,392,bing,variant_b,BR,Berlin,true,,,,search term 69,
273,218,purchase,,,2024-02-06 04:38:04,mobile,Firefox,Windows,sess-axjtgjhcxqll,/page/crwhui,343,direct,control,UK,Vancouver,false,,,,,165.71
274,808,video_play,,,2025-07-08 02:48:25,desktop,Safari,Android,sess-bcrwxguncplf,/page/ciupzw,591,google,variant_a,US,Mexico City,false,,,,,
275,1239,purchase,379,Automotive,2025-04-01 07:56:26,desktop,Opera,macOS,sess-nyarohtolbdr,/page/lyxvgm,349,youtube,control,IN,Mexico City,true,,,,,172.73
276,519,wishlist,,,2023-11-03 05:14:45,desktop,Firefox,Windows,sess-jmtjrnvakddy,/page/wgyniu,30,twitter,variant_b,FR,Delhi,true,,,,,
277,589,add_to_cart,235,Beauty,2023-05-09 13:57:05,tablet,Firefox,iOS,sess-ounmwakmgepa,/page/jqqkpi,477,affiliate,variant_a,FR,São Paulo,true,,,,,
278,754,search,254,Music,2025-11-22 15:17:15,mobile,Opera,iOS,sess-jsqlrmjqiptr,/page/wqcidi,298,affiliate,control,AU,Munich,true,,,,search term 73,
279,533,wishlist,,,2022-07-07 03:38:18,mobile,Firefox,macOS,sess-jukbwlkmntgn,/page/wpaxsb,121,twitter,variant_a,DE,Mumbai,true,,,,,
280,,video_play,296,Food,2024-12-21 16:28:36,mobile,Firefox,iOS,sess-cgiftlmwbqig,/page/cjqsis,400,instagram,variant_b,US,Monterrey,true,,,,,
281,1096,video_play,,,2025-01-07 01:55:52,tablet,Safari,macOS,sess-fxpkpgmyybyl,/page/dlhizx,443,bing,variant_a,AU,Vancouver,true,,,,,
282,345,video_play,467,Music,2022-05-15 05:38:47,mobile,Safari,Android,sess-yirxsdoloyor,/page/rqdhsu,113,google,control,UK,Berlin,true,,,,,
283,,wishlist,457,Books,2022-10-31 12:20:54,tablet,Safari,Windows,sess-ddncdrxixgqk,/page/bszmbg,241,google,variant_a,AU,Sydney,true,,,,,
284,1565,share,343,Home & Garden,2025-03-10 17:25:17,desktop,Chrome,Android,sess-szjezraprkxv,/page/hmksze,385,youtube,variant_a,MX,Toronto,true,,,,,
285,1693,share,307,Home & Garden,2024-11-10 04:49:14,tablet,Firefox,iOS,sess-dxdfeyrtejwj,/page/fwhinr,203,instagram,control,US,Manchester,true,,,,,
286,1944,form_submit,,,2023-06-22 09:22:10,mobile,Chrome,Windows,sess-gfjxxqypqhjm,/page/uwzpbu,329,affiliate,variant_a,IN,Toronto,true,,,,,
287,1822,search,65,Beauty,2024-07-21 03:29:45,tablet,Opera,Linux,sess-pgefrxisysqb,/page/inhsvo,184,email,variant_a,DE,Paris,false,,,,search term 100,
288,438,wishlist,,,2025-10-12 15:11:51,mobile,Edge,Linux,sess-hgflnhftcmdk,/page/lyzzsr,51,none,control,DE,Vancouver,true,,,,,
289,826,add_to_cart,,,2023-11-30 02:27:57,mobile,Safari,macOS,sess-sqdksyoaqdrn,/page/rrxqew,552,affiliate,variant_a,BR,Sydney,false,,,,,
290,896,search,241,Toys,2022-08-15 22:46:37,tablet,Firefox,Android,sess-ogozkxzqjnzt,/page/avephc,400,google,variant_b,IN,London,false,,,,search term 191,
291,,wishlist,169,Toys,2023-08-26 18:16:34,mobile,Edge,Linux,sess-gizjrqbobwho,/page/rlmcfl,371,affiliate,control,UK,Osaka,false,,,,,
292,,page_view,216,Home & Garden,2022-12-25 13:34:00,desktop,Firefox,iOS,sess-qmpbodkdoebw,/page/myfbim,310,facebook,variant_a,DE,Sydney,false,,,,,
293,338,form_submit,57,Clothing,2023-09-10 18:12:58,desktop,Edge,iOS,sess-zhqviadxfspj,/page/yavzai,26,facebook,control,IN,Monterrey,false,,,,,
294,771,add_to_cart,420,Sports,2024-12-12 02:57:28,desktop,Edge,Android,sess-estnsieizxlo,/page/xsphyv,305,bing,variant_b,FR,Sydney,false,,,,,
295,1721,click,40,Beauty,2023-05-23 09:47:22,desktop,Edge,Windows,sess-dlsuluuihwru,/page/xrueya,54,facebook,control,US,Sydney,true,,787.0,351.7,,
296,430,purchase,208,Music,2024-02-07 03:16:16,tablet,Safari,Windows,sess-jkkemajzjfdm,/page/lnafhp,546,direct,variant_a,AU,Monterrey,true,,,,,152.84
297,1402,form_submit,,,2025-02-07 06:52:05,mobile,Chrome,Android,sess-iwpfumwexygt,/page/zxlblb,224,google,variant_a,AU,Paris,true,,,,,
298,1866,click,5,Music,2023-07-25 08:04:18,tablet,Edge,Windows,sess-tktbmjwbubub,/page/sqmjmy,86,instagram,variant_b,BR,New York,false,,1274.4,84.2,,
299,335,page_view,380,Toys,2023-06-21 16:39:51,tablet,Safari,Android,sess-fcfemnbrnngx,/page/shujmo,164,twitter,variant_b,JP,Munich,false,,,,,
300,180,form_submit,234,Home & Garden,2022-01-17 02:51:02,desktop,Edge,iOS,sess-kyhgxxqkthwi,/page/pjzdhx,142,instagram,control,CA,New York,true,,,,,
301,14,purchase,,,2025-10-30 21:29:40,tablet,Chrome,Linux,sess-atslmmjotzha,/page/thhdij,556,affiliate,variant_a,AU,Melbourne,false,,,,,307.46
302,1365,add_to_cart,500,Books,2025-04-18 05:40:12,mobile,Edge,Android,sess-hrysnkayywid,/page/snkzwh,294,instagram,control,CA,São Paulo,false,,,,,
303,73,page_view,318,Music,2023-11-15 12:02:05,mobile,Firefox,macOS,sess-kogplvaaifjf,/page/iavtbc,255,instagram,control,CA,Lyon,false,,,,,
304,1957,video_play,209,Sports,2025-04-06 18:33:15,desktop,Chrome,Linux,sess-jvaxnzchgkca,/page/ewaugz,81,bing,variant_a,BR,Munich,false,,,,,
305,957,purchase,97,Clothing,2024-11-12 05:39:19,desktop,Opera,iOS,sess-ngqgjbthdoor,/page/qqnatz,515,facebook,variant_b,BR,São Paulo,true,,,,,363.97
306,1422,page_view,,,2023-08-05 08:11:37,mobile,Edge,macOS,sess-zhxrvmnnlsef,/page/jeftvq,128,google,variant_a,BR,Toronto,true,,,,,
307,670,search,463,Clothing,2025-08-21 11:48:19,mobile,Firefox,Linux,sess-powpclqcnnuv,/page/yukdkx,467,bing,variant_b,UK,Mumbai,false,,,,search term 122,
308,609,wishlist,385,Automotive,2022-09-13 04:02:23,tablet,Edge,Linux,sess-vzxyuyntprrb,/page/vjuhgv,212,direct,variant_b,IN,Osaka,true,,,,,
309,,page_view,,,2022-01-30 02:30:41,mobile,Edge,Linux,sess-nmlllfjmzvqb,/page/jubjgx,187,none,control,IN,Mexico City,true,,,,,
310,1438,click,303,Clothing,2023-05-10 07:44:58,tablet,Opera,macOS,sess-ircpzivnkqac,/page/rvtqqs,337,bing,control,MX,São Paulo,false,,656.6,469.3,,
311,,search,465,Clothing,2025-11-02 09:54:38,mobile,Safari,macOS,sess-vxxqlwmhvcjp,/page/zibfge,580,youtube,variant_a,DE,Monterrey,false,,,,search term 58,
312,31,click,,,2024-09-11 18:52:15,mobile,Firefox,Windows,sess-xcethwacgmab,/page/crpofz,156,affiliate,control,MX,London,true,,911.0,508.3,,
313,504,video_play,197,Books,2023-08-02 20:41:12,desktop,Firefox,macOS,sess-teyqlrjbadbg,/page/zzcstb,301,direct,control,MX,São Paulo,false,,,,,
314,1597,video_play,402,Music,2024-12-10 18:55:21,mobile,Safari,iOS,sess-jhofqpwvrwcc,/page/chzits,447,none,variant_b,FR,Manchester,true,,,,,
315,206,click,198,Clothing,2024-01-26 19:32:36,mobile,Edge,iOS,sess-khosivyzvvnv,/page/paflwe,472,twitter,variant_a,IN,Toronto,true,,959.7,833.8,,
316,,page_view,,,2023-06-12 02:28:38,tablet,Firefox,iOS,sess-zjbhbmritjaw,/page/rswjwd,140,affiliate,variant_b,MX,Chicago,true,,,,,
317,,page_view,152,Beauty,2023-06-13 13:15:16,tablet,Safari,iOS,sess-gnndhsapolzu,/page/anjuvs,440,instagram,control,UK,Manchester,false,,,,,
