order_item_id,order_id,product_id,product_name,category,quantity,unit_price,subtotal,discount_amount,tax_rate,tax_amount,returned,return_reason,fulfillment_type,is_digital,gift_wrap,seller_id,warehouse_id,ship_date
193,2100,233,Product_233,Books,1,721.4,654.94,66.46,0.0848,55.54,true,changed_mind,dropship,true,false,SEL-054,WH-19,2024-03-14
194,1062,92,Product_92,Clothing,3,446.7,1253.55,86.55,0.081,101.54,false,,digital_delivery,true,true,SEL-045,WH-10,2024-11-25
195,65,323,Product_323,Books,5,1046.36,5011.99,219.81,0.0549,275.16,false,,in_store,true,true,SEL-078,WH-10,2024-12-21
196,1524,96,Product_96,Automotive,5,746.3,3609.45,122.05,0.0649,234.25,true,changed_mind,digital_delivery,false,true,SEL-011,WH-09,2023-02-25
197,3261,357,Product_357,Clothing,5,115.22,544.91,31.19,0.0967,52.69,false,,digital_delivery,true,false,SEL-021,WH-14,2024-06-30
198,110,402,Product_402,Home & Garden,4,521.01,2018.03,66.01,0.0986,198.98,true,arrived_late,dropship,false,false,SEL-053,WH-16,2024-05-30
199,1560,188,Product_188,Beauty,2,916.57,1802.38,30.76,0.0787,141.85,true,changed_mind,digital_delivery,true,true,SEL-089,WH-11,2025-12-26
200,1007,177,Product_177,Electronics,4,1260.78,4779.73,263.39,0.0705,336.97,false,,dropship,true,true,SEL-086,WH-18,2022-01-25
201,3953,425,Product_425,Clothing,3,1462.81,4224.49,163.94,0.1096,463.0,true,arrived_late,in_store,true,false,SEL-059,WH-16,2024-04-03
202,4227,346,Product_346,Clothing,4,1021.14,4040.21,44.35,0.1118,451.7,false,,digital_delivery,false,true,SEL-045,WH-14,2023-09-29
203,1068,264,Product_264,Toys,5,999.25,4926.91,69.34,0.0675,332.57,true,not_as_described,warehouse,false,true,SEL-060,WH-11,2022-12-23
204,3276,179,Product_179,Books,2,1320.13,2461.51,178.75,0.059,145.23,false,,dropship,true,false,SEL-017,WH-17,2025-11-23
205,3785,249,Product_249,Food,3,859.87,2563.96,15.65,0.0548,140.51,false,,digital_delivery,true,false,SEL-077,WH-06,2022-09-24
206,3083,92,Product_92,Electronics,4,1395.31,5274.74,306.5,0.1139,600.79,false,,warehouse,true,true,SEL-084,WH-04,2022-08-16
207,788,371,Product_371,Music,2,463.02,813.39,112.65,0.0906,73.69,true,changed_mind,warehouse,false,true,SEL-075,WH-17,2025-12-14
208,2732,41,Product_41,Automotive,3,213.33,580.07,59.92,0.1186,68.8,true,not_as_described,digital_delivery,true,false,SEL-027,WH-15,2024-09-30
209,202,382,Product_382,Beauty,5,1357.61,6734.09,53.96,0.1104,743.44,false,,digital_delivery,true,true,SEL-069,WH-14,2024-07-04
210,538,68,Product_68,Music,5,910.96,4356.66,198.14,0.0526,229.16,true,arrived_late,digital_delivery,false,true,SEL-020,WH-05,2024-03-31
211,1778,161,Product_161,Clothing,2,441.95,872.43,11.47,0.085,74.16,true,,digital_delivery,true,true,SEL-020,WH-12,2022-06-25
212,3240,337,Product_337,Toys,5,629.03,3078.47,66.68,0.085,261.67,true,changed_mind,in_store,true,false,SEL-051,WH-17,2023-03-28
213,18,177,Product_177,Electronics,4,1088.71,4242.81,112.03,0.1013,429.8,true,changed_mind,dropship,false,true,SEL-022,WH-06,2022-06-14
214,4387,402,Product_402,Clothing,3,1063.83,2880.81,310.68,0.052,149.8,false,,digital_delivery,false,true,SEL-091,WH-04,2024-09-09
215,3639,96,Product_96,Home & Garden,5,64.23,321.14,0.01,0.0816,26.21,false,,in_store,false,true,SEL-084,WH-18,2024-07-16
216,736,211,Product_211,Sports,2,1071.03,1837.19,304.87,0.0786,144.4,true,,dropship,false,false,SEL-088,WH-04,2025-06-29
217,2053,203,Product_203,Music,5,12.28,58.43,2.97,0.0633,3.7,true,,dropship,true,true,SEL-098,WH-06,2023-01-30
218,1180,389,Product_389,Sports,4,1075.47,4080.48,221.4,0.1099,448.44,true,wrong_item,warehouse,true,false,SEL-072,WH-01,2022-09-10
219,3334,478,Product_478,Music,3,493.68,1391.6,89.44,0.1157,161.01,true,defective,in_store,true,false,SEL-056,WH-04,2025-07-06
220,239,338,Product_338,Sports,2,396.34,681.85,110.83,0.0569,38.8,false,,dropship,true,true,SEL-056,WH-03,2024-09-17
221,4098,334,Product_334,Beauty,5,1081.28,5227.29,179.11,0.0736,384.73,true,wrong_item,warehouse,false,true,SEL-030,WH-01,2022-08-28
222,3461,454,Product_454,Food,2,761.63,1351.86,171.4,0.0797,107.74,true,not_as_described,in_store,false,true,SEL-060,WH-03,2025-03-13
223,4559,487,Product_487,Toys,3,599.15,1660.88,136.57,0.0922,153.13,true,not_as_described,dropship,true,true,SEL-061,WH-07,2023-12-13
224,915,42,Product_42,Music,4,1430.46,5485.75,236.09,0.1146,628.67,true,,in_store,false,true,SEL-062,WH-15,2024-05-20
225,104,417,Product_417,Beauty,2,1158.01,1984.16,331.86,0.0663,131.55,true,,dropship,true,true,SEL-069,WH-18,2023-02-10
226,780,383,Product_383,Clothing,1,987.01,712.48,274.53,0.0854,60.85,false,,in_store,false,true,SEL-005,WH-14,2023-05-22
227,2425,484,Product_484,Toys,5,305.54,1454.04,73.66,0.0502,72.99,true,not_as_described,digital_delivery,true,false,SEL-044,WH-08,2023-03-27
228,3243,395,Product_395,Home & Garden,2,1336.63,2612.9,60.36,0.0871,227.58,true,arrived_late,in_store,false,true,SEL-062,WH-16,2022-06-25
229,4493,211,Product_211,Electronics,2,1075.85,2051.99,99.71,0.0852,174.83,false,,warehouse,false,false,SEL-034,WH-12,2025-03-26
230,2305,7,Product_7,Books,4,1430.72,5338.83,384.05,0.1138,607.56,true,changed_mind,warehouse,true,true,SEL-080,WH-06,2025-06-30
231,2286,319,Product_319,Books,1,1488.1,1379.76,108.34,0.0904,124.73,true,,digital_delivery,false,false,SEL-082,WH-14,2025-09-08
232,1582,450,Product_450,Home & Garden,2,1011.15,1739.21,283.09,0.0565,98.27,true,,dropship,true,true,SEL-074,WH-16,2024-02-03
233,2096,268,Product_268,Books,1,225.34,166.2,59.14,0.0514,8.54,true,,digital_delivery,false,true,SEL-100,WH-03,2024-09-02
234,4573,37,Product_37,Automotive,3,686.99,1990.41,70.56,0.0527,104.89,true,not_as_described,warehouse,false,false,SEL-030,WH-15,2025-05-16
235,4092,200,Product_200,Home & Garden,1,1032.92,982.95,49.97,0.1086,106.75,false,,digital_delivery,false,true,SEL-003,WH-19,2023-12-19
236,1295,93,Product_93,Beauty,1,1008.51,973.71,34.8,0.0633,61.64,false,,warehouse,true,false,SEL-073,WH-11,2022-07-11
237,3072,200,Product_200,Toys,1,574.14,489.28,84.86,0.0957,46.82,true,defective,warehouse,true,true,SEL-024,WH-16,2024-04-07
238,3237,221,Product_221,Automotive,4,1253.19,4701.01,311.75,0.0636,298.98,true,wrong_item,in_store,true,true,SEL-089,WH-07,2025-10-28
239,178,343,Product_343,Automotive,5,988.75,4668.12,275.63,0.0633,295.49,true,arrived_late,in_store,true,false,SEL-044,WH-14,2024-12-29
240,253,416,Product_416,Music,5,1190.92,5702.05,252.55,0.0992,565.64,false,,in_store,false,false,SEL-023,WH-16,2024-05-17
241,1759,46,Product_46,Food,4,1415.95,5331.74,332.06,0.0567,302.31,true,defective,digital_delivery,true,false,SEL-040,WH-09,2023-01-29
242,3555,441,Product_441,Beauty,2,569.75,1042.46,97.04,0.1169,121.86,true,arrived_late,in_store,false,true,SEL-031,WH-15,2023-12-22
243,1715,132,Product_132,Sports,5,519.29,2562.52,33.93,0.096,246.0,false,,dropship,true,false,SEL-004,WH-11,2024-03-24
244,3881,126,Product_126,Home & Garden,5,45.48,225.84,1.56,0.0953,21.52,true,changed_mind,digital_delivery,false,false,SEL-030,WH-03,2024-07-20
245,3055,297,Product_297,Music,3,958.49,2701.16,174.31,0.1197,323.33,false,,digital_delivery,false,true,SEL-091,WH-04,2025-09-09
246,133,99,Product_99,Beauty,2,153.65,298.57,8.73,0.0732,21.86,false,,in_store,true,false,SEL-098,WH-15,2022-03-21
247,3375,332,Product_332,Sports,5,303.52,1508.71,8.89,0.1133,170.94,false,,warehouse,false,false,SEL-088,WH-15,2022-10-11
248,1479,267,Product_267,Sports,3,869.26,2384.74,223.04,0.0988,235.61,false,,dropship,false,false,SEL-100,WH-18,2022-08-18
249,4234,45,Product_45,Beauty,3,1182.07,3437.37,108.84,0.0635,218.27,true,arrived_late,dropship,false,false,SEL-039,WH-17,2023-05-07
250,3796,399,Product_399,Automotive,1,1380.51,1317.83,62.68,0.0854,112.54,true,wrong_item,warehouse,true,true,SEL-090,WH-08,2023-01-08
251,4027,162,Product_162,Clothing,5,660.07,3185.01,115.34,0.097,308.95,true,defective,digital_delivery,true,true,SEL-021,WH-04,2022-01-29
252,4293,37,Product_37,Electronics,4,187.94,710.22,41.54,0.1109,78.76,false,,in_store,false,true,SEL-012,WH-18,2022-11-26
253,1240,324,Product_324,Clothing,2,177.81,339.06,16.56,0.061,20.68,false,,warehouse,false,true,SEL-018,WH-15,2024-11-17
254,2010,162,Product_162,Food,4,167.67,666.48,4.2,0.1047,69.78,false,,digital_delivery,false,true,SEL-099,WH-06,2025-10-03
255,4956,154,Product_154,Home & Garden,2,775.05,1406.35,143.75,0.1016,142.89,true,changed_mind,in_store,true,true,SEL-050,WH-10,2023-04-21
256,2766,230,Product_230,Music,3,837.16,2378.34,133.14,0.1055,250.91,true,wrong_item,in_store,true,true,SEL-067,WH-08,2022-03-25
257,4260,190,Product_190,Books,3,552.13,1604.58,51.81,0.1162,186.45,false,,in_store,true,true,SEL-068,WH-09,2025-11-06
258,478,398,Product_398,Music,4,1318.08,4949.23,323.09,0.0624,308.83,true,arrived_late,digital_delivery,true,true,SEL-083,WH-01,2024-09-12
259,1777,147,Product_147,Books,4,142.41,555.87,13.77,0.0863,47.97,true,defective,warehouse,true,false,SEL-049,WH-18,2025-09-21
260,9,4,Product_4,Home & Garden,4,1457.42,5785.1,44.58,0.0873,505.04,true,wrong_item,dropship,true,false,SEL-037,WH-19,2024-06-11
261,3605,114,Product_114,Sports,1,1263.78,982.02,281.76,0.1184,116.27,true,not_as_described,digital_delivery,false,true,SEL-095,WH-17,2022-12-02
262,3671,487,Product_487,Home & Garden,1,945.47,803.16,142.31,0.1094,87.87,true,not_as_described,dropship,false,false,SEL-061,WH-20,2024-04-23
263,1279,379,Product_379,Electronics,4,991.68,3823.04,143.68,0.1148,438.88,false,,in_store,true,true,SEL-088,WH-02,2023-07-28
264,592,472,Product_472,Electronics,5,589.34,2789.47,157.23,0.0611,170.44,true,wrong_item,digital_delivery,true,false,SEL-099,WH-10,2022-12-19
265,1473,329,Product_329,Home & Garden,5,693.04,3451.78,13.42,0.1156,399.03,false,,digital_delivery,true,false,SEL-006,WH-06,2023-06-23
266,1485,231,Product_231,Books,2,7.96,13.96,1.96,0.0696,0.97,false,,warehouse,true,false,SEL-021,WH-06,2022-09-08
267,2675,372,Product_372,Music,2,1076.91,2047.02,106.8,0.0755,154.55,false,,digital_delivery,false,false,SEL-051,WH-09,2025-09-25
268,2785,250,Product_250,Electronics,1,998.37,805.82,192.55,0.0507,40.86,true,,digital_delivery,false,true,SEL-066,WH-10,2024-01-14
269,3861,353,Product_353,Automotive,4,312.31,1209.79,39.45,0.0943,114.08,true,not_as_described,in_store,true,false,SEL-003,WH-10,2025-03-07
270,1018,162,Product_162,Sports,5,131.09,645.86,9.59,0.097,62.65,false,,warehouse,false,false,SEL-002,WH-07,2022-12-18
271,4729,291,Product_291,Toys,2,1198.84,2363.24,34.44,0.1013,239.4,true,not_as_described,in_store,true,false,SEL-006,WH-17,2023-06-15
272,214,431,Product_431,Books,1,413.86,291.2,122.66,0.0871,25.36,true,arrived_late,in_store,true,false,SEL-012,WH-20,2025-06-26
273,3467,227,Product_227,Clothing,4,1348.9,5346.53,49.07,0.0861,460.34,true,changed_mind,dropship,true,false,SEL-099,WH-12,2025-07-25
274,1735,104,Product_104,Automotive,4,687.01,2712.24,35.8,0.1002,271.77,true,changed_mind,in_store,true,true,SEL-001,WH-08,2025-06-14
275,4855,410,Product_410,Home & Garden,1,996.03,949.59,46.44,0.1147,108.92,false,,in_store,false,true,SEL-075,WH-12,2023-03-14
276,3593,91,Product_91,Books,5,964.63,4736.99,86.16,0.0742,351.48,false,,digital_delivery,false,true,SEL-027,WH-08,2024-10-26
277,1715,219,Product_219,Sports,5,505.35,2522.98,3.77,0.064,161.47,false,,in_store,true,true,SEL-086,WH-20,2022-02-06
278,1192,210,Product_210,Sports,2,508.17,955.37,60.97,0.1159,110.73,true,wrong_item,in_store,false,true,SEL-033,WH-20,2025-08-19
279,2918,415,Product_415,Clothing,3,661.06,1796.27,186.91,0.099,177.83,true,wrong_item,digital_delivery,false,true,SEL-084,WH-19,2022-08-24
280,295,394,Product_394,Books,2,1399.09,2555.22,242.96,0.107,273.41,false,,warehouse,false,true,SEL-088,WH-10,2022-09-02
281,4324,403,Product_403,Beauty,2,1218.16,2425.42,10.9,0.0577,139.95,true,changed_mind,digital_delivery,true,false,SEL-052,WH-20,2023-02-04
282,1194,354,Product_354,Beauty,4,1050.51,4145.8,56.24,0.1178,488.38,true,changed_mind,digital_delivery,true,false,SEL-074,WH-20,2023-05-08
283,652,351,Product_351,Music,3,727.2,2175.59,6.01,0.0584,127.05,true,wrong_item,digital_delivery,false,false,SEL-034,WH-02,2024-08-14
284,3782,231,Product_231,Food,1,1313.07,1264.56,48.51,0.0825,104.33,true,changed_mind,dropship,true,false,SEL-033,WH-20,2023-01-26
285,2229,482,Product_482,Toys,1,1479.35,1313.89,165.46,0.09,118.25,true,wrong_item,digital_delivery,true,false,SEL-023,WH-02,2024-11-10
286,4411,380,Product_380,Music,1,346.17,298.27,47.9,0.1044,31.14,false,,warehouse,false,false,SEL-033,WH-08,2024-12-11
287,310,272,Product_272,Toys,4,1359.62,5281.18,157.3,0.0679,358.59,true,not_as_described,warehouse,false,true,SEL-079,WH-16,2025-09-17
288,3105,102,Product_102,Automotive,3,477.0,1308.2,122.8,0.0917,119.96,true,changed_mind,warehouse,false,false,SEL-017,WH-14,2025-07-04
289,1342,313,Product_313,Automotive,4,711.95,2672.94,174.86,0.1035,276.65,false,,digital_delivery,false,false,SEL-043,WH-03,2024-02-24
290,3844,351,Product_351,Toys,3,19.34,56.74,1.28,0.1099,6.24,false,,warehouse,true,true,SEL-008,WH-17,2022-04-25
291,3816,82,Product_82,Music,1,967.62,909.4,58.22,0.0605,55.02,false,,in_store,true,true,SEL-096,WH-17,2024-04-20
292,4389,110,Product_110,Clothing,3,517.93,1533.84,19.95,0.0987,151.39,true,not_as_described,in_store,true,false,SEL-018,WH-11,2023-03-22
293,2136,11,Product_11,Sports,1,233.14,205.51,27.63,0.0602,12.37,false,,digital_delivery,true,false,SEL-016,WH-01,2024-03-02
294,2345,407,Product_407,Clothing,2,1042.7,1787.18,298.22,0.0742,132.61,true,wrong_item,digital_delivery,false,true,SEL-088,WH-20,2024-03-19
295,4856,258,Product_258,Toys,3,976.24,2796.71,132.01,0.0648,181.23,true,,warehouse,false,true,SEL-089,WH-08,2023-01-09
296,1126,434,Product_434,Electronics,5,500.47,2439.47,62.88,0.1131,275.9,true,,warehouse,false,false,SEL-063,WH-03,2025-05-10
297,541,332,Product_332,Home & Garden,4,396.06,1576.26,7.98,0.0914,144.07,false,,dropship,false,true,SEL-091,WH-13,2024-03-15
298,3625,88,Product_88,Clothing,4,634.83,2451.22,88.1,0.1111,272.33,true,arrived_late,in_store,false,false,SEL-017,WH-01,2022-08-10
299,1351,299,Product_299,Clothing,1,1236.43,870.96,365.47,0.1136,98.94,true,,digital_delivery,false,true,SEL-058,WH-05,2025-04-27
300,1959,430,Product_430,Food,5,268.43,1279.84,62.31,0.0938,120.05,true,defective,digital_delivery,true,false,SEL-016,WH-14,2023-06-24
301,4303,190,Product_190,Books,1,1345.15,1339.57,5.58,0.0789,105.69,false,,dropship,false,true,SEL-099,WH-18,2024-02-04
302,1015,91,Product_91,Books,4,370.17,1468.74,11.94,0.0682,100.17,false,,warehouse,true,false,SEL-090,WH-12,2023-04-06
303,1231,292,Product_292,Beauty,3,161.8,452.69,32.71,0.0578,26.17,false,,digital_delivery,false,true,SEL-067,WH-07,2022-06-28
304,1207,434,Product_434,Toys,2,129.68,251.66,7.7,0.0876,22.05,true,defective,in_store,true,true,SEL-098,WH-12,2023-05-01
305,1026,45,Product_45,Home & Garden,5,459.03,2180.25,114.9,0.0879,191.64,true,arrived_late,digital_delivery,true,false,SEL-009,WH-09,2022-12-02
306,345,110,Product_110,Home & Garden,1,182.25,151.41,30.84,0.1029,15.58,true,not_as_described,digital_delivery,true,true,SEL-013,WH-05,2022-12-10
307,2716,275,Product_275,Sports,1,5.42,5.29,0.13,0.1181,0.62,true,wrong_item,dropship,false,true,SEL-085,WH-11,2024-11-14
308,489,16,Product_16,Home & Garden,5,1310.09,6478.3,72.15,0.1068,691.88,false,,dropship,false,true,SEL-064,WH-16,2023-08-27
309,2997,452,Product_452,Sports,5,382.4,1857.74,54.26,0.0606,112.58,true,wrong_item,in_store,true,false,SEL-071,WH-07,2025-11-17
310,440,302,Product_302,Clothing,5,245.31,1188.81,37.74,0.0942,111.99,false,,dropship,false,true,SEL-051,WH-20,2022-11-17
311,1346,48,Product_48,Books,2,867.28,1540.92,193.64,0.0899,138.53,true,arrived_late,in_store,true,false,SEL-009,WH-01,2025-08-13
312,563,199,Product_199,Beauty,2,885.89,1513.16,258.62,0.0905,136.94,false,,dropship,true,true,SEL-001,WH-07,2023-07-31
313,1307,457,Product_457,Sports,5,773.97,3778.13,91.72,0.0633,239.16,false,,dropship,true,true,SEL-009,WH-15,2024-01-05
314,3348,251,Product_251,Toys,2,541.83,1021.59,62.07,0.099,101.14,false,,digital_delivery,false,true,SEL-045,WH-10,2025-12-29
315,4328,196,Product_196,Sports,4,732.7,2798.5,132.3,0.0998,279.29,false,,warehouse,true,false,SEL-057,WH-13,2022-08-04
316,4923,320,Product_320,Books,5,42.08,202.96,7.44,0.0809,16.42,true,arrived_late,dropship,true,false,SEL-004,WH-20,2022-04-21
317,1698,24,Product_24,Sports,5,14.45,71.97,0.28,0.0799,5.75,false,,digital_delivery,true,false,SEL-080,WH-15,2022-05-13
318,3556,17,Product_17,Food,1,721.18,704.9,16.28,0.1042,73.45,true,wrong_item,dropship,false,false,SEL-056,WH-10,2025-04-01
319,4393,238,Product_238,Food,4,435.33,1661.88,79.44,0.0632,105.03,true,changed_mind,warehouse,true,true,SEL-093,WH-05,2022-07-24
320,1953,335,Product_335,Music,5,439.97,2116.61,83.24,0.0642,135.89,false,,in_store,false,true,SEL-070,WH-03,2022-07-31
321,259,364,Product_364,Beauty,4,969.96,3634.41,245.43,0.0724,263.13,false,,digital_delivery,false,true,SEL-091,WH-11,2025-12-21
322,3026,334,Product_334,Automotive,1,520.23,435.32,84.91,0.0859,37.39,true,defective,digital_delivery,false,false,SEL-078,WH-03,2023-07-29
323,2109,180,Product_180,Sports,4,427.29,1588.57,120.59,0.0659,104.69,true,not_as_described,in_store,true,true,SEL-017,WH-16,2023-12-03
324,37,389,Product_389,Food,4,810.22,3142.24,98.64,0.1099,345.33,false,,in_store,false,true,SEL-022,WH-10,2024-03-03
325,576,281,Product_281,Music,5,70.84,342.71,11.49,0.1053,36.09,false,,digital_delivery,false,false,SEL-031,WH-19,2024-02-11
326,854,381,Product_381,Toys,5,906.59,4521.57,11.38,0.0581,262.7,false,,in_store,true,true,SEL-033,WH-07,2024-02-28
327,1078,2,Product_2,Music,4,745.69,2833.98,148.78,0.0949,268.94,false,,dropship,false,true,SEL-087,WH-03,2025-06-26
328,2194,288,Product_288,Electronics,2,94.66,177.96,11.36,0.1119,19.91,false,,digital_delivery,false,true,SEL-011,WH-14,2023-01-21
329,770,326,Product_326,Sports,2,1123.82,2213.39,34.25,0.0824,182.38,true,,warehouse,true,false,SEL-029,WH-06,2025-11-14
330,2083,443,Product_443,Books,2,358.65,659.57,57.73,0.0733,48.35,false,,dropship,false,false,SEL-098,WH-09,2025-02-04
331,4592,142,Product_142,Beauty,3,85.69,248.71,8.36,0.0589,14.65,false,,digital_delivery,false,true,SEL-066,WH-06,2023-10-07
332,3496,154,Product_154,Sports,4,1056.25,4070.11,154.89,0.083,337.82,true,defective,digital_delivery,false,true,SEL-092,WH-13,2023-12-11
333,3499,417,Product_417,Toys,4,99.57,385.69,12.59,0.0672,25.92,false,,in_store,false,false,SEL-075,WH-15,2022-03-10
334,3456,25,Product_25,Automotive,2,991.23,1888.55,93.91,0.065,122.76,false,,in_store,true,true,SEL-043,WH-14,2024-05-16
335,4545,253,Product_253,Home & Garden,3,1342.85,3801.81,226.74,0.0658,250.16,false,,digital_delivery,true,true,SEL-002,WH-20,2025-03-25
336,4120,41,Product_41,Home & Garden,4,716.83,2784.9,82.42,0.0925,257.6,false,,warehouse,false,false,SEL-073,WH-03,2023-12-25
337,3393,71,Product_71,Clothing,5,897.52,4256.11,231.49,0.1099,467.75,true,not_as_described,dropship,false,true,SEL-004,WH-13,2024-04-19
338,535,304,Product_304,Toys,4,109.73,416.64,22.28,0.1139,47.46,false,,warehouse,true,true,SEL-035,WH-05,2023-11-11
339,2269,112,Product_112,Home & Garden,5,810.25,3826.94,224.31,0.074,283.19,true,defective,digital_delivery,false,true,SEL-004,WH-11,2024-09-27
340,374,408,Product_408,Clothing,1,986.51,794.72,191.79,0.052,41.33,true,defective,warehouse,false,true,SEL-097,WH-15,2024-05-02
341,2096,140,Product_140,Books,1,141.73,103.32,38.41,0.1135,11.73,true,changed_mind,dropship,false,false,SEL-089,WH-11,2022-02-04
342,1328,19,Product_19,Books,1,1427.62,1214.8,212.82,0.0844,102.53,false,,digital_delivery,true,true,SEL-042,WH-20,2025-05-08
343,439,123,Product_123,Electronics,2,1164.5,2199.72,129.28,0.0653,143.64,true,not_as_described,warehouse,true,false,SEL-073,WH-07,2025-02-01
344,1468,192,Product_192,Automotive,2,577.5,1074.84,80.16,0.1054,113.29,true,,in_store,true,false,SEL-024,WH-02,2025-10-01
345,2059,215,Product_215,Home & Garden,5,5.4,25.43,1.57,0.1169,2.97,true,,digital_delivery,false,true,SEL-013,WH-01,2022-12-28
346,2782,143,Product_143,Music,4,974.4,3826.96,70.64,0.0696,266.36,false,,digital_delivery,false,true,SEL-001,WH-06,2024-01-11
347,4367,491,Product_491,Food,5,306.51,1442.85,89.7,0.0633,91.33,false,,dropship,true,true,SEL-088,WH-18,2023-07-18
348,1731,64,Product_64,Food,3,950.57,2761.13,90.58,0.1044,288.26,true,changed_mind,warehouse,true,false,SEL-051,WH-05,2024-04-11
349,1552,132,Product_132,Electronics,5,229.94,1134.31,15.39,0.0892,101.18,false,,in_store,true,true,SEL-080,WH-15,2023-08-02
350,1206,408,Product_408,Clothing,3,1211.13,3559.79,73.6,0.0812,289.05,false,,dropship,false,true,SEL-015,WH-01,2023-02-24
351,455,136,Product_136,Toys,3,306.89,909.7,10.97,0.1166,106.07,true,not_as_described,dropship,true,false,SEL-023,WH-16,2024-05-20
352,1798,155,Product_155,Food,1,51.1,43.89,7.21,0.0593,2.6,false,,dropship,true,true,SEL-098,WH-09,2023-12-28
