order_id,user_id,order_date,status,total_amount,payment_method,shipping_type,channel,warehouse_id,coupon_code,discount_amount,tax_amount,shipping_fee,estimated_delivery,actual_delivery,num_items,is_gift,order_rating,ip_address,currency
152,410,2023-09-10 12:48:56,pending,1465.18,debit_card,pickup,phone,WH-10,FLASH30,179.38,140.1,7.33,2023-09-16,,8,true,2.8,121.40.105.234,USD
153,1416,2024-12-01 05:06:02,cancelled,760.12,crypto,express,phone,WH-20,VIP25,116.03,38.21,20.85,2024-12-06,2024-12-10,8,true,1.7,155.165.138.85,USD
154,1855,2024-09-12 04:47:24,shipped,1706.3,stripe,pickup,in_store,WH-08,FLASH30,482.08,204.22,23.31,2024-09-16,2024-09-16,8,false,3.1,63.211.198.108,USD
155,1209,2024-03-13 11:35:58,pending,2190.07,paypal,free,mobile_app,WH-08,,159.64,257.67,5.23,2024-03-22,2024-03-24,9,false,4.4,128.141.7.17,USD
156,1391,2024-06-13 18:58:17,pending,845.52,gift_card,express,web,WH-18,SAVE10,124.6,101.16,8.31,2024-06-16,2024-06-14,5,false,,33.72.140.115,USD
157,630,2024-02-22 14:41:09,processing,995.88,gift_card,free,phone,WH-14,,55.52,106.7,16.34,2024-03-03,2024-03-02,8,false,4.2,250.194.48.157,USD
158,1795,2024-10-06 23:43:33,pending,2062.89,crypto,free,marketplace,WH-18,SUMMER20,396.46,205.08,12.23,2024-10-17,2024-10-15,7,true,2.9,246.227.106.104,USD
159,1908,2025-01-05 09:45:38,delivered,738.61,stripe,free,phone,WH-17,SUMMER20,54.64,75.26,24.98,2025-01-13,2025-01-15,6,true,,177.156.70.247,USD
160,695,2024-02-24 15:32:52,cancelled,708.8,bank_transfer,express,mobile_app,WH-20,NEWUSER15,15.67,83.71,27.86,2024-03-05,2024-03-06,8,true,,73.33.68.69,USD
161,665,2022-01-07 18:03:13,shipped,555.42,gift_card,pickup,marketplace,WH-18,,138.73,42.93,19.21,2022-01-11,2022-01-16,9,false,,195.27.185.1,USD
162,1972,2022-12-30 17:38:51,shipped,1320.09,credit_card,express,phone,WH-20,WELCOME5,162.78,136.61,17.67,2023-01-01,2022-12-30,5,true,,132.187.96.82,USD
163,654,2025-08-26 18:18:35,processing,369.17,bank_transfer,express,web,WH-08,SAVE10,58.03,38.53,3.05,2025-09-06,2025-09-04,8,false,4.0,9.42.173.121,USD
164,1627,2023-07-25 08:02:42,delivered,1768.28,debit_card,express,marketplace,WH-03,,96.34,200.04,1.98,2023-08-02,2023-08-05,6,false,2.2,172.191.193.1,USD
165,1607,2023-06-14 12:58:28,delivered,1188.94,credit_card,standard,phone,WH-13,WELCOME5,310.83,87.53,9.44,2023-06-19,2023-06-21,2,true,,105.224.249.206,USD
166,1381,2025-08-31 06:45:14,returned,209.85,paypal,free,marketplace,WH-15,VIP25,21.59,24.94,13.22,2025-09-08,,3,true,,131.21.75.55,USD
167,472,2025-03-25 07:03:34,pending,2074.52,stripe,pickup,mobile_app,WH-09,WELCOME5,546.94,159.93,18.59,2025-04-03,2025-04-06,6,true,,107.5.95.50,USD
168,483,2025-09-15 03:57:38,returned,1579.42,gift_card,standard,marketplace,WH-15,WELCOME5,74.58,148.58,18.24,2025-09-26,2025-09-30,7,false,3.2,133.142.9.74,USD
169,222,2023-03-26 03:24:09,returned,1921.88,stripe,standard,marketplace,WH-08,WELCOME5,111.26,228.09,28.13,2023-04-05,2023-04-08,2,false,,157.14.221.43,USD
170,324,2024-10-14 10:28:49,processing,2229.82,paypal,overnight,in_store,WH-15,FLASH30,406.27,248.72,18.02,2024-10-27,2024-10-28,2,true,1.3,236.10.121.48,USD
171,702,2023-09-16 01:10:12,cancelled,1168.21,debit_card,free,web,WH-12,,298.58,120.21,14.55,2023-09-21,,4,true,2.4,73.25.60.103,USD
172,995,2023-12-09 11:43:33,cancelled,1454.99,stripe,free,mobile_app,WH-15,,165.71,122.31,10.84,2023-12-20,2023-12-21,3,false,1.5,121.80.84.200,USD
173,925,2024-06-24 01:41:09,returned,2945.6,paypal,overnight,mobile_app,WH-18,VIP25,714.95,153.49,18.14,2024-07-01,2024-06-29,3,true,3.5,97.215.150.115,USD
174,827,2024-06-06 16:13:33,cancelled,843.7,gift_card,standard,marketplace,WH-16,FLASH30,30.65,82.06,11.61,2024-06-12,2024-06-16,9,false,3.3,60.144.233.21,USD
175,1955,2023-04-07 09:38:06,shipped,375.38,gift_card,overnight,in_store,WH-15,SUMMER20,78.01,27.27,1.15,2023-04-20,2023-04-22,10,true,,118.13.115.36,USD
176,742,2023-04-12 06:39:44,delivered,825.36,paypal,standard,phone,WH-11,,179.85,69.02,12.36,2023-04-14,2023-04-16,8,true,1.7,157.31.238.65,USD
177,782,2025-05-24 09:53:20,pending,31.8,crypto,standard,marketplace,WH-12,FLASH30,4.28,1.96,16.77,2025-05-26,2025-05-30,9,false,3.4,123.117.0.229,USD
178,1474,2023-12-31 15:23:01,cancelled,1081.1,stripe,overnight,phone,WH-08,,34.48,97.62,20.17,2024-01-05,2024-01-05,6,false,4.8,200.123.17.133,USD
179,826,2022-10-09 15:12:33,delivered,1224.93,debit_card,pickup,web,WH-08,,268.67,124.25,25.53,2022-10-17,,4,true,4.1,37.190.204.105,USD
180,266,2023-04-16 18:22:57,shipped,2057.67,debit_card,free,in_store,WH-09,WELCOME5,379.62,163.58,0.82,2023-04-22,2023-04-25,5,true,2.8,210.65.247.145,USD
181,1331,2023-06-07 17:03:22,cancelled,868.92,debit_card,overnight,marketplace,WH-06,FLASH30,34.4,83.15,11.41,2023-06-09,2023-06-07,2,true,4.5,235.6.202.173,USD
182,1207,2022-09-11 01:20:12,pending,2470.23,credit_card,standard,marketplace,WH-06,SAVE10,263.34,271.96,9.64,2022-09-17,2022-09-21,9,true,2.7,23.201.231.81,USD
183,273,2025-06-06 07:19:59,processing,908.4,stripe,free,marketplace,WH-14,WELCOME5,258.78,102.16,3.68,2025-06-13,2025-06-16,9,true,3.8,167.207.44.123,USD
184,920,2025-06-18 18:32:57,shipped,2752.38,debit_card,standard,web,WH-18,SUMMER20,788.43,247.56,25.5,2025-07-02,2025-07-03,6,false,4.4,204.82.114.101,USD
185,1973,2023-08-11 12:32:00,pending,261.08,debit_card,standard,marketplace,WH-10,,68.05,26.16,28.34,2023-08-22,2023-08-25,1,false,2.1,228.62.171.47,USD
186,1308,2023-09-26 17:09:49,returned,1112.12,gift_card,standard,mobile_app,WH-18,SUMMER20,46.89,75.51,29.97,2023-10-03,2023-10-06,5,false,1.3,117.172.44.112,USD
187,534,2023-04-16 06:01:41,processing,2027.85,paypal,overnight,mobile_app,WH-11,VIP25,46.31,186.85,24.66,2023-04-26,2023-04-25,5,false,4.3,33.212.252.137,USD
188,1369,2025-09-03 09:34:17,shipped,1274.28,crypto,free,in_store,WH-03,SAVE10,285.93,63.92,20.81,2025-09-13,,4,false,5.0,199.11.118.173,USD
189,560,2024-08-18 17:01:46,shipped,273.75,crypto,overnight,in_store,WH-14,VIP25,71.4,19.77,11.23,2024-08-28,2024-08-28,5,false,,20.33.15.103,USD
190,1264,2022-02-05 20:37:12,processing,1989.0,gift_card,standard,mobile_app,WH-04,SUMMER20,384.68,114.58,18.73,2022-02-19,2022-02-24,4,false,1.6,97.79.58.248,USD
191,1565,2024-07-14 18:00:25,processing,2349.89,gift_card,express,web,WH-19,SUMMER20,191.37,254.67,3.83,2024-07-16,2024-07-18,1,true,,245.120.143.128,USD
192,498,2022-01-24 10:41:17,processing,2642.74,stripe,express,web,WH-11,VIP25,271.36,167.09,0.81,2022-01-26,2022-01-28,4,false,4.0,197.181.94.181,USD
193,710,2025-12-30 05:29:54,delivered,2786.1,bank_transfer,express,mobile_app,WH-20,SAVE10,829.72,299.02,26.64,2026-01-05,2026-01-08,7,false,3.9,54.18.7.149,USD
194,1397,2023-06-30 10:05:19,cancelled,247.55,paypal,free,mobile_app,WH-17,SAVE10,40.07,21.19,22.86,2023-07-10,2023-07-10,9,false,1.1,133.50.3.175,USD
195,1749,2022-04-21 13:59:50,returned,1686.95,credit_card,free,in_store,WH-11,WELCOME5,284.65,180.43,18.93,2022-05-02,2022-05-04,7,false,3.5,41.171.81.174,USD
196,1529,2023-08-09 22:37:27,pending,1924.59,gift_card,pickup,marketplace,WH-02,VIP25,2.05,124.41,4.7,2023-08-12,2023-08-17,6,true,4.3,9.124.87.227,USD
197,1358,2025-11-08 19:48:24,shipped,389.35,bank_transfer,overnight,phone,WH-16,SAVE10,29.44,41.08,17.56,2025-11-10,2025-11-12,4,true,3.5,11.38.76.162,USD
198,1627,2023-02-01 18:00:42,returned,2475.83,crypto,standard,web,WH-03,SAVE10,578.63,126.05,14.33,2023-02-13,2023-02-18,2,true,3.6,194.50.193.102,USD
199,1001,2025-11-14 07:08:24,returned,547.61,gift_card,free,phone,WH-14,SUMMER20,111.9,52.26,22.05,2025-11-25,2025-11-27,3,false,1.3,17.253.7.126,USD
200,1423,2024-06-09 08:12:01,processing,667.43,credit_card,standard,web,WH-13,,36.63,49.33,11.0,2024-06-22,2024-06-23,2,true,4.6,46.23.84.41,USD
201,1165,2025-12-23 07:27:41,pending,149.79,bank_transfer,free,web,WH-10,SAVE10,37.71,12.65,2.08,2026-01-05,2026-01-09,5,true,,25.101.125.36,USD
202,435,2022-07-23 00:58:40,delivered,2555.4,credit_card,free,phone,WH-08,NEWUSER15,230.52,277.45,7.56,2022-07-29,2022-07-27,7,false,,136.136.226.159,USD
203,337,2022-04-23 11:15:27,cancelled,774.35,crypto,standard,web,WH-04,NEWUSER15,126.23,40.85,13.77,2022-05-07,2022-05-09,8,true,4.8,189.88.196.101,USD
204,556,2023-12-24 06:36:55,returned,1916.78,debit_card,free,phone,WH-11,VIP25,389.88,195.15,16.18,2023-12-31,2024-01-03,8,false,4.5,197.125.238.155,USD
205,171,2025-07-18 17:32:58,delivered,2918.73,paypal,express,mobile_app,WH-02,FLASH30,716.55,301.41,21.48,2025-07-29,2025-07-30,8,true,3.2,74.80.214.55,USD
206,397,2023-02-15 23:39:57,delivered,2632.16,gift_card,free,in_store,WH-11,SUMMER20,19.59,244.35,16.34,2023-02-17,2023-02-15,1,false,,89.51.207.182,USD
207,1589,2024-08-15 00:33:00,processing,1308.16,gift_card,express,web,WH-07,WELCOME5,114.05,130.55,28.45,2024-08-20,2024-08-23,2,false,,130.41.22.122,USD
208,1642,2022-09-30 06:51:09,returned,2945.72,crypto,standard,marketplace,WH-17,VIP25,845.41,288.57,25.97,2022-10-10,2022-10-08,5,false,4.9,226.177.20.28,USD
209,341,2025-04-13 21:46:12,pending,1108.33,debit_card,free,web,WH-13,FLASH30,6.88,79.04,26.39,2025-04-15,2025-04-18,8,true,1.5,1.144.135.231,USD
210,195,2025-08-15 00:49:55,delivered,1981.93,debit_card,free,web,WH-03,,269.87,156.75,12.87,2025-08-20,2025-08-20,2,false,4.7,196.1.239.102,USD
211,1094,2023-09-30 12:50:08,shipped,1582.68,stripe,pickup,marketplace,WH-11,SAVE10,205.66,125.57,22.15,2023-10-06,2023-10-11,4,false,3.4,75.250.47.88,USD
212,354,2023-05-09 05:34:20,pending,1383.5,stripe,free,web,WH-08,VIP25,384.08,121.31,25.04,2023-05-21,2023-05-26,4,true,3.3,250.171.166.64,USD
213,1345,2024-01-17 07:24:02,shipped,2221.4,crypto,standard,marketplace,WH-20,NEWUSER15,20.08,152.28,21.73,2024-01-28,2024-01-26,8,true,4.2,37.57.14.167,USD
214,629,2024-01-28 13:26:06,returned,2733.55,crypto,express,mobile_app,WH-17,WELCOME5,123.79,274.01,12.56,2024-02-10,,10,false,2.4,24.100.32.237,USD
215,1550,2024-11-27 14:12:28,delivered,2450.79,credit_card,express,web,WH-19,FLASH30,502.52,278.43,23.23,2024-12-05,2024-12-04,6,true,3.9,90.241.21.164,USD
216,1070,2022-12-01 17:08:07,processing,796.55,paypal,free,mobile_app,WH-10,VIP25,47.8,85.31,6.14,2022-12-06,2022-12-04,9,false,3.5,25.180.108.119,USD
217,794,2022-08-13 01:52:05,returned,292.07,debit_card,express,phone,WH-17,SAVE10,47.03,29.84,7.24,2022-08-24,2022-08-29,5,false,,134.123.6.155,USD
218,1473,2024-09-18 17:00:09,processing,525.02,stripe,express,phone,WH-16,SAVE10,133.65,30.08,20.16,2024-09-28,2024-09-26,9,true,2.1,27.220.236.48,USD
219,692,2024-03-20 16:06:54,shipped,297.57,gift_card,standard,marketplace,WH-15,WELCOME5,59.85,34.69,16.81,2024-03-29,2024-04-02,4,false,,67.235.252.120,USD
220,872,2023-06-14 20:14:02,delivered,2147.93,paypal,standard,phone,WH-04,SAVE10,547.58,126.8,12.03,2023-06-25,2023-06-28,2,false,1.7,177.168.36.162,USD
221,1134,2023-04-07 11:38:53,shipped,989.84,crypto,overnight,marketplace,WH-02,NEWUSER15,190.76,51.51,18.79,2023-04-14,,1,false,4.5,108.79.136.118,USD
222,1061,2023-04-09 02:36:36,cancelled,353.94,paypal,pickup,mobile_app,WH-05,SUMMER20,57.94,23.88,5.36,2023-04-17,,9,false,1.8,33.73.211.245,USD
223,1646,2025-03-21 21:16:48,shipped,1627.84,paypal,free,web,WH-09,,57.97,180.83,19.9,2025-03-28,2025-03-30,2,true,3.8,166.196.148.168,USD
224,224,2022-02-20 15:31:42,returned,1965.83,debit_card,overnight,marketplace,WH-09,SUMMER20,172.74,205.06,25.93,2022-03-03,2022-03-02,3,true,3.0,173.25.34.118,USD
225,973,2022-04-25 03:45:17,cancelled,415.03,credit_card,free,in_store,WH-09,NEWUSER15,55.09,34.98,3.15,2022-05-02,2022-05-05,4,false,3.4,4.233.134.1,USD
226,1346,2022-10-26 17:25:50,pending,96.1,bank_transfer,pickup,phone,WH-11,FLASH30,23.12,10.71,16.14,2022-11-08,2022-11-06,7,false,,9.39.177.145,USD
227,502,2023-12-23 16:55:44,processing,1268.14,debit_card,pickup,phone,WH-11,NEWUSER15,122.48,136.32,19.2,2024-01-02,2024-01-02,9,true,,254.105.11.253,USD
228,28,2024-05-11 06:24:32,shipped,34.37,debit_card,free,marketplace,WH-05,FLASH30,5.98,1.78,26.06,2024-05-21,2024-05-19,1,false,1.0,222.134.188.123,USD
229,1290,2022-09-06 22:39:04,cancelled,2360.07,credit_card,free,marketplace,WH-06,SAVE10,464.21,221.6,1.53,2022-09-20,2022-09-18,8,true,,224.181.151.120,USD
230,776,2024-10-02 21:58:21,pending,1180.85,gift_card,express,phone,WH-05,FLASH30,39.98,81.29,10.45,2024-10-15,,10,true,1.2,213.210.177.153,USD
231,632,2025-08-11 16:41:27,delivered,2466.3,debit_card,pickup,marketplace,WH-18,NEWUSER15,114.45,219.75,6.5,2025-08-21,2025-08-22,5,false,3.8,158.82.89.156,USD
232,182,2022-03-24 08:35:45,cancelled,1832.03,crypto,express,in_store,WH-13,VIP25,423.89,187.33,28.2,2022-03-31,2022-04-03,8,true,1.6,166.132.208.156,USD
233,200,2025-10-10 15:51:56,delivered,1309.68,credit_card,overnight,marketplace,WH-20,VIP25,260.34,67.94,9.64,2025-10-20,2025-10-21,1,true,1.6,252.202.224.174,USD
234,1758,2025-07-03 18:28:08,cancelled,2805.62,bank_transfer,standard,in_store,WH-11,WELCOME5,250.53,224.45,16.99,2025-07-15,2025-07-13,3,false,4.1,237.138.20.208,USD
235,146,2024-05-23 16:41:58,shipped,2857.62,credit_card,standard,marketplace,WH-06,NEWUSER15,821.62,237.54,4.85,2024-05-29,2024-05-31,9,true,2.1,142.233.199.133,USD
236,1987,2023-09-11 00:15:21,shipped,1046.32,stripe,standard,web,WH-19,NEWUSER15,169.52,53.94,26.56,2023-09-23,2023-09-21,1,false,3.6,222.53.246.196,USD
237,1347,2024-10-29 02:04:32,pending,2983.05,crypto,pickup,in_store,WH-14,WELCOME5,399.46,292.32,19.73,2024-11-09,2024-11-12,6,true,2.7,1.26.86.178,USD
238,1338,2024-05-23 05:34:27,shipped,342.55,credit_card,pickup,web,WH-13,VIP25,80.2,26.24,4.57,2024-06-05,2024-06-07,8,false,1.0,232.35.78.178,USD
239,552,2025-04-28 09:34:36,delivered,1280.66,stripe,express,web,WH-18,SAVE10,238.78,96.26,28.85,2025-05-11,2025-05-11,5,false,2.9,113.33.171.138,USD
240,1236,2022-02-16 00:08:19,delivered,2834.72,paypal,standard,marketplace,WH-01,WELCOME5,80.36,297.39,1.7,2022-03-01,2022-03-05,4,false,,228.198.34.12,USD
241,1389,2022-08-28 04:51:39,processing,479.1,bank_transfer,free,phone,WH-12,NEWUSER15,2.21,50.15,16.91,2022-09-04,2022-09-05,7,false,4.1,187.91.88.36,USD
242,680,2024-03-01 14:01:46,cancelled,1246.73,stripe,pickup,mobile_app,WH-13,SUMMER20,121.1,95.86,16.22,2024-03-03,2024-03-07,7,false,,29.57.11.14,USD
243,111,2022-10-01 00:31:00,shipped,1036.78,crypto,pickup,in_store,WH-10,NEWUSER15,81.24,98.36,10.22,2022-10-06,2022-10-11,10,true,1.5,74.209.30.177,USD
244,1432,2023-04-29 16:38:57,pending,1121.91,bank_transfer,standard,marketplace,WH-13,VIP25,110.71,114.62,6.36,2023-05-04,2023-05-08,10,true,3.6,51.136.165.113,USD
245,1753,2025-09-20 18:38:44,returned,1098.28,debit_card,overnight,web,WH-20,VIP25,203.24,79.95,8.38,2025-09-24,2025-09-23,4,false,,217.246.227.119,USD
246,1473,2022-05-16 08:07:33,pending,252.13,gift_card,overnight,marketplace,WH-20,,0.44,14.51,20.81,2022-05-25,2022-05-30,5,false,1.8,155.39.112.26,USD
247,529,2022-12-13 23:09:04,cancelled,2056.51,bank_transfer,express,marketplace,WH-14,,353.79,141.88,7.59,2022-12-24,2022-12-26,8,false,4.8,162.188.23.180,USD
248,1890,2024-03-28 19:16:00,pending,1999.25,gift_card,pickup,phone,WH-11,SAVE10,482.92,153.58,29.03,2024-04-04,2024-04-02,9,true,,232.177.114.215,USD
249,1156,2025-02-17 10:07:50,delivered,118.48,paypal,standard,mobile_app,WH-18,WELCOME5,28.01,13.05,5.81,2025-02-20,2025-02-24,1,false,3.8,238.86.159.95,USD
250,1102,2025-03-30 12:42:59,pending,2905.89,stripe,pickup,mobile_app,WH-15,WELCOME5,385.17,261.9,11.23,2025-04-02,2025-04-06,9,true,,28.200.133.178,USD
251,1413,2023-01-11 13:48:58,processing,1052.17,gift_card,overnight,marketplace,WH-02,VIP25,290.0,60.64,22.1,2023-01-25,2023-01-27,6,true,1.7,74.88.81.215,USD
252,1024,2022-05-01 11:40:27,shipped,2752.02,bank_transfer,express,marketplace,WH-14,SAVE10,632.3,329.05,24.33,2022-05-10,2022-05-11,6,true,,127.179.14.40,USD
253,421,2022-06-04 18:37:48,returned,1399.37,gift_card,free,phone,WH-08,WELCOME5,266.14,163.69,3.89,2022-06-17,,7,false,,71.53.53.72,USD
254,1393,2023-10-07 20:44:52,returned,16.16,stripe,express,marketplace,WH-18,VIP25,3.15,1.9,22.42,2023-10-12,2023-10-15,7,false,,10.207.43.85,USD
255,309,2022-05-28 00:21:21,returned,1086.36,stripe,pickup,in_store,WH-02,SUMMER20,235.32,61.02,20.34,2022-06-10,2022-06-13,2,false,3.6,138.93.43.100,USD
256,106,2024-09-11 02:36:45,shipped,2652.03,crypto,overnight,mobile_app,WH-02,WELCOME5,112.75,266.71,7.37,2024-09-17,2024-09-17,3,false,,230.19.246.30,USD
257,463,2024-08-09 23:07:39,cancelled,60.84,stripe,standard,in_store,WH-14,FLASH30,4.86,5.84,27.38,2024-08-13,2024-08-13,4,true,,57.85.93.244,USD
258,733,2023-09-17 05:52:17,cancelled,727.19,gift_card,free,marketplace,WH-18,,80.86,64.6,15.77,2023-09-21,2023-09-22,10,true,2.8,224.88.183.93,USD
259,1001,2025-01-10 04:22:22,returned,2877.43,paypal,standard,in_store,WH-09,NEWUSER15,712.69,313.25,27.22,2025-01-12,2025-01-12,7,false,1.0,7.26.116.207,USD
260,645,2022-01-25 02:36:11,cancelled,1006.11,stripe,express,mobile_app,WH-07,SAVE10,205.07,77.89,23.45,2022-02-04,2022-02-02,7,false,4.7,47.10.64.62,USD
261,38,2022-04-06 03:52:52,processing,1203.9,paypal,pickup,web,WH-03,WELCOME5,249.28,108.58,26.02,2022-04-14,2022-04-19,2,false,2.0,252.183.37.214,USD
262,102,2025-07-23 04:56:08,processing,470.42,crypto,overnight,in_store,WH-10,SAVE10,56.15,27.92,4.33,2025-07-27,2025-07-26,5,true,,67.188.152.40,USD
263,350,2023-03-23 05:13:21,delivered,727.18,bank_transfer,pickup,mobile_app,WH-18,VIP25,32.43,71.55,23.22,2023-03-25,,2,true,,68.169.60.86,USD
264,126,2024-09-22 06:47:31,returned,1762.29,stripe,free,mobile_app,WH-19,SUMMER20,258.16,99.94,27.96,2024-09-29,2024-09-29,10,false,2.5,105.188.124.205,USD
265,770,2023-03-21 02:15:22,pending,177.45,paypal,standard,marketplace,WH-07,,40.86,18.23,26.95,2023-04-01,2023-04-06,10,false,1.9,11.152.13.101,USD
266,504,2025-10-24 01:53:04,delivered,2790.37,credit_card,free,mobile_app,WH-14,SAVE10,315.35,164.69,28.45,2025-10-27,2025-10-30,7,true,3.9,75.82.207.154,USD
267,1370,2024-04-26 22:57:51,shipped,1720.84,stripe,express,marketplace,WH-06,SAVE10,365.35,190.23,5.86,2024-05-09,2024-05-11,4,true,1.6,254.41.242.136,USD
268,1750,2022-12-13 13:18:06,delivered,598.41,debit_card,free,web,WH-19,WELCOME5,129.39,33.39,15.0,2022-12-20,2022-12-20,4,false,5.0,236.252.209.218,USD
269,87,2025-09-25 01:35:48,shipped,2160.09,stripe,free,web,WH-17,VIP25,62.14,150.02,2.23,2025-10-01,2025-10-01,3,true,1.6,148.180.58.232,USD
270,1791,2024-12-19 06:41:19,shipped,1935.9,debit_card,overnight,marketplace,WH-08,SAVE10,20.1,153.03,4.69,2024-12-30,2024-12-31,8,false,,131.164.241.150,USD
271,748,2025-05-08 17:57:45,cancelled,1876.17,stripe,overnight,marketplace,WH-12,,411.65,199.74,18.28,2025-05-15,2025-05-13,10,true,2.1,89.207.232.123,USD
272,265,2022-12-16 12:25:20,cancelled,553.89,gift_card,overnight,phone,WH-15,SUMMER20,116.01,35.1,0.17,2022-12-18,2022-12-17,9,false,4.3,185.161.192.90,USD
273,345,2025-02-28 10:48:35,cancelled,1863.12,debit_card,express,phone,WH-01,VIP25,150.29,125.71,11.0,2025-03-12,2025-03-15,1,true,4.1,86.209.33.174,USD
274,1400,2023-07-28 04:40:21,returned,2410.52,paypal,standard,mobile_app,WH-14,VIP25,459.31,239.79,26.77,2023-07-31,2023-07-29,6,false,2.6,115.107.229.166,USD
275,1040,2022-02-10 15:41:51,delivered,2360.0,gift_card,overnight,mobile_app,WH-10,WELCOME5,660.99,254.69,28.49,2022-02-23,2022-02-27,5,false,2.0,195.50.250.184,USD
276,320,2022-02-06 10:43:54,pending,1296.22,crypto,express,phone,WH-03,SUMMER20,105.25,130.73,6.75,2022-02-14,2022-02-16,4,true,,228.215.182.69,USD
277,390,2025-05-19 19:18:40,processing,368.09,crypto,standard,mobile_app,WH-06,SUMMER20,67.22,27.04,25.3,2025-05-27,2025-05-25,10,true,3.9,189.220.197.103,USD
278,565,2024-06-30 00:54:54,cancelled,1338.21,stripe,express,web,WH-15,VIP25,175.85,110.33,13.05,2024-07-12,2024-07-16,5,true,,118.134.20.189,USD
279,82,2025-02-10 17:07:35,processing,216.86,credit_card,standard,marketplace,WH-16,SUMMER20,2.39,12.9,29.99,2025-02-16,2025-02-14,6,true,3.6,7.71.65.150,USD
280,143,2025-07-08 02:51:09,pending,173.39,paypal,pickup,marketplace,WH-07,,50.4,17.45,13.18,2025-07-21,2025-07-20,5,false,1.7,75.14.227.68,USD
281,176,2022-07-22 02:10:21,pending,229.42,paypal,pickup,marketplace,WH-15,FLASH30,31.55,22.25,8.23,2022-07-27,,6,false,1.0,10.99.106.4,USD
282,1579,2023-10-31 23:54:04,shipped,1340.17,credit_card,overnight,mobile_app,WH-15,NEWUSER15,325.6,127.75,8.02,2023-11-06,2023-11-09,2,true,1.1,176.39.16.88,USD
283,1595,2022-12-24 19:28:38,pending,1624.25,paypal,express,in_store,WH-20,SAVE10,55.97,190.89,3.66,2022-12-27,2022-12-31,3,false,2.9,29.9.100.27,USD
284,1326,2025-08-24 07:33:03,returned,1271.37,credit_card,free,mobile_app,WH-16,,124.19,119.8,28.61,2025-09-02,2025-09-05,6,true,,38.1.112.38,USD
285,660,2025-02-13 16:55:08,pending,105.21,crypto,pickup,phone,WH-19,SAVE10,20.45,7.52,24.41,2025-02-26,2025-02-24,9,false,3.9,197.241.58.209,USD
286,481,2023-09-26 01:03:17,pending,126.54,gift_card,overnight,web,WH-01,WELCOME5,25.52,14.5,17.47,2023-10-08,2023-10-09,2,true,3.4,43.213.184.221,USD
287,1279,2023-12-03 15:28:59,shipped,2825.06,crypto,standard,in_store,WH-19,WELCOME5,93.73,297.74,4.07,2023-12-16,2023-12-16,9,false,4.4,160.38.204.92,USD
288,543,2024-09-14 20:55:09,returned,583.24,stripe,pickup,phone,WH-14,SUMMER20,123.83,62.67,4.46,2024-09-22,2024-09-22,8,true,,225.21.9.86,USD
289,144,2025-04-04 20:12:40,delivered,521.47,bank_transfer,pickup,mobile_app,WH-13,NEWUSER15,100.21,31.03,26.34,2025-04-08,2025-04-09,1,false,3.0,130.17.2.127,USD
290,7,2024-03-04 07:33:04,processing,2076.59,debit_card,standard,in_store,WH-15,FLASH30,83.95,243.47,15.1,2024-03-18,2024-03-21,2,true,4.4,15.143.46.172,USD
291,510,2025-05-14 11:30:40,returned,1302.49,credit_card,express,phone,WH-13,,32.78,129.9,19.29,2025-05-16,,3,false,4.9,244.150.108.199,USD
292,227,2022-05-16 19:50:02,returned,2554.06,crypto,free,phone,WH-16,SAVE10,15.25,176.13,20.2,2022-05-27,,10,false,,6.198.135.107,USD
293,469,2025-10-11 10:31:04,delivered,2414.85,stripe,standard,in_store,WH-12,,158.33,219.33,19.45,2025-10-18,,7,true,3.6,167.9.86.213,USD
294,1888,2022-03-17 14:27:36,shipped,2039.54,paypal,free,in_store,WH-10,WELCOME5,32.64,133.12,12.48,2022-03-28,2022-03-26,10,true,4.3,150.146.191.74,USD
295,1587,2022-04-15 21:40:49,cancelled,2534.23,bank_transfer,standard,phone,WH-13,,198.62,200.82,11.77,2022-04-22,,3,true,4.0,196.161.129.29,USD
296,1520,2025-10-27 09:23:35,pending,2701.35,stripe,free,in_store,WH-19,WELCOME5,495.4,236.54,12.39,2025-11-06,2025-11-04,4,true,,250.30.196.123,USD
