review_id,user_id,product_id,product_name,category,rating,review_title,review_text,review_date,verified_purchase,helpful_votes,unhelpful_votes,sentiment,media_count,seller_replied,reply_date,review_source,review_language,flagged_as_spam
153,483,202,Product_202,Toys,2.9,Review title 153,This is review text for product 202. Rating: 2.9.,2024-09-15 11:51:33,false,122.0,44.0,neutral,6.0,false,,third_party,en,false
154,970,17,Product_17,Beauty,2.8,Review title 154,This is review text for product 17. Rating: 2.8.,2025-10-01 10:46:49,false,102.0,18.0,negative,5.0,true,2025-10-22,third_party,ko,true
155,1816,254,Product_254,Home & Garden,3.6,Review title 155,This is review text for product 254. Rating: 3.6.,2023-09-15 14:47:34,true,8.0,35.0,neutral,2.0,true,2023-09-20,website,de,true
156,1520,498,Product_498,Toys,4.6,Review title 156,This is review text for product 498. Rating: 4.6.,2022-08-12 14:33:25,false,69.0,7.0,negative,9.0,false,,email_invite,de,true
157,958,315,Product_315,Beauty,1.3,Review title 157,This is review text for product 315. Rating: 1.3.,2024-08-02 11:40:57,false,64.0,10.0,mixed,9.0,false,,website,ja,false
158,1606,60,Product_60,Books,1.9,Review title 158,This is review text for product 60. Rating: 1.9.,2023-01-10 07:01:12,true,154.0,37.0,neutral,6.0,false,,mobile_app,fr,true
159,1388,201,Product_201,Sports,2.6,Review title 159,This is review text for product 201. Rating: 2.6.,2022-08-10 06:59:12,false,97.0,35.0,negative,9.0,false,,email_invite,en,false
160,472,159,Product_159,Home & Garden,1.3,Review title 160,This is review text for product 159. Rating: 1.3.,2023-12-18 22:51:55,false,172.0,49.0,positive,2.0,false,,mobile_app,pt,false
161,1427,116,Product_116,Food,2.5,Review title 161,This is review text for product 116. Rating: 2.5.,2022-02-17 15:22:33,false,113.0,18.0,mixed,5.0,false,,mobile_app,de,false
162,787,386,Product_386,Sports,1.4,Review title 162,This is review text for product 386. Rating: 1.4.,2022-07-25 14:16:25,true,177.0,10.0,mixed,1.0,false,,email_invite,ko,false
163,1460,136,Product_136,Beauty,1.3,Review title 163,This is review text for product 136. Rating: 1.3.,2024-07-25 07:15:58,true,115.0,20.0,neutral,5.0,true,2024-08-02,mobile_app,zh,false
164,283,255,Product_255,Home & Garden,3.4,Review title 164,This is review text for product 255. Rating: 3.4.,2024-11-04 11:00:28,true,84.0,42.0,positive,8.0,true,2024-11-30,mobile_app,de,false
165,26,442,Product_442,Home & Garden,2.0,Review title 165,This is review text for product 442. Rating: 2.0.,2022-12-26 14:13:00,false,194.0,36.0,mixed,2.0,true,2023-01-07,third_party,ja,false
166,1215,22,Product_22,Beauty,4.6,Review title 166,This is review text for product 22. Rating: 4.6.,2024-04-25 22:51:18,true,124.0,11.0,neutral,1.0,true,2024-05-09,third_party,fr,false
167,965,314,Product_314,Music,2.1,Review title 167,This is review text for product 314. Rating: 2.1.,2024-07-28 11:01:01,true,100.0,24.0,neutral,2.0,true,2024-08-10,third_party,en,true
168,1046,46,Product_46,Automotive,1.6,Review title 168,This is review text for product 46. Rating: 1.6.,2022-10-14 15:27:46,true,36.0,42.0,mixed,5.0,true,2022-11-01,email_invite,fr,true
169,1483,268,Product_268,Beauty,2.3,Review title 169,This is review text for product 268. Rating: 2.3.,2025-05-08 22:16:13,false,62.0,11.0,positive,2.0,false,,website,de,true
170,1919,242,Product_242,Clothing,3.3,Review title 170,This is review text for product 242. Rating: 3.3.,2024-02-22 03:01:50,true,199.0,8.0,mixed,2.0,true,2024-03-10,mobile_app,zh,true
171,1572,129,Product_129,Toys,2.9,Review title 171,This is review text for product 129. Rating: 2.9.,2022-08-04 02:09:59,false,96.0,4.0,negative,4.0,true,2022-08-27,email_invite,ko,true
172,303,170,Product_170,Beauty,4.2,Review title 172,This is review text for product 170. Rating: 4.2.,2023-04-01 18:25:32,false,47.0,42.0,mixed,3.0,true,2023-04-17,email_invite,de,true
173,1,239,Product_239,Clothing,3.3,Review title 173,This is review text for product 239. Rating: 3.3.,2022-10-13 20:00:47,true,70.0,35.0,positive,1.0,false,,website,pt,false
174,237,90,Product_90,Toys,3.1,Review title 174,This is review text for product 90. Rating: 3.1.,2025-11-07 13:31:24,true,139.0,19.0,neutral,3.0,false,,third_party,pt,false
175,604,62,Product_62,Music,2.3,Review title 175,This is review text for product 62. Rating: 2.3.,2023-08-20 08:53:06,true,167.0,37.0,mixed,3.0,true,2023-08-21,third_party,zh,true
176,1585,207,Product_207,Beauty,4.5,Review title 176,This is review text for product 207. Rating: 4.5.,2025-12-05 14:05:35,true,68.0,6.0,negative,6.0,false,,third_party,en,true
177,1836,482,Product_482,Automotive,4.3,Review title 177,This is review text for product 482. Rating: 4.3.,2024-08-01 16:59:09,false,43.0,35.0,mixed,2.0,false,,email_invite,en,false
178,908,315,Product_315,Music,1.6,Review title 178,This is review text for product 315. Rating: 1.6.,2022-02-25 23:12:20,false,111.0,21.0,positive,6.0,true,2022-03-05,third_party,ko,true
179,1859,293,Product_293,Electronics,3.4,Review title 179,This is review text for product 293. Rating: 3.4.,2025-07-04 17:30:37,false,75.0,34.0,negative,3.0,true,2025-07-05,third_party,ar,true
180,1596,9,Product_9,Toys,4.9,Review title 180,This is review text for product 9. Rating: 4.9.,2023-10-31 09:50:09,false,82.0,2.0,mixed,3.0,false,,mobile_app,de,false
181,1713,442,Product_442,Food,2.1,Review title 181,This is review text for product 442. Rating: 2.1.,2025-02-18 08:58:31,true,86.0,29.0,negative,4.0,false,,website,de,true
182,366,135,Product_135,Automotive,3.0,Review title 182,This is review text for product 135. Rating: 3.0.,2022-06-10 15:29:56,false,135.0,15.0,negative,8.0,true,2022-07-03,mobile_app,ja,false
183,636,92,Product_92,Electronics,2.2,Review title 183,This is review text for product 92. Rating: 2.2.,2023-07-07 11:51:05,true,21.0,23.0,neutral,8.0,true,2023-07-14,website,es,false
184,1084,53,Product_53,Music,3.6,Review title 184,This is review text for product 53. Rating: 3.6.,2023-07-30 04:31:20,true,176.0,47.0,neutral,8.0,false,,mobile_app,es,true
185,453,423,Product_423,Electronics,3.6,Review title 185,This is review text for product 423. Rating: 3.6.,2024-12-06 03:45:44,true,30.0,33.0,neutral,3.0,false,,third_party,es,false
186,1540,90,Product_90,Music,1.4,Review title 186,This is review text for product 90. Rating: 1.4.,2022-08-22 06:46:43,false,138.0,10.0,neutral,4.0,true,2022-09-06,website,ko,true
187,990,110,Product_110,Food,1.2,Review title 187,This is review text for product 110. Rating: 1.2.,2025-01-11 11:05:07,true,29.0,45.0,mixed,6.0,false,,website,ja,true
188,1658,377,Product_377,Home & Garden,1.9,Review title 188,This is review text for product 377. Rating: 1.9.,2024-11-19 12:22:51,false,43.0,6.0,mixed,5.0,false,,third_party,ja,true
189,539,419,Product_419,Automotive,2.0,Review title 189,This is review text for product 419. Rating: 2.0.,2024-05-26 13:20:57,true,125.0,39.0,neutral,10.0,true,2024-06-02,mobile_app,en,true
190,1410,496,Product_496,Toys,4.1,Review title 190,This is review text for product 496. Rating: 4.1.,2023-07-26 01:03:53,false,27.0,32.0,mixed,1.0,true,2023-08-22,website,ja,false
191,1315,486,Product_486,Food,1.1,Review title 191,This is review text for product 486. Rating: 1.1.,2025-08-23 12:13:38,false,88.0,29.0,negative,3.0,true,2025-09-05,website,ja,true
192,1223,38,Product_38,Home & Garden,3.7,Review title 192,This is review text for product 38. Rating: 3.7.,2024-08-22 12:39:13,true,89.0,47.0,mixed,10.0,true,2024-09-09,website,en,true
193,916,192,Product_192,Music,3.8,Review title 193,This is review text for product 192. Rating: 3.8.,2022-03-26 08:11:32,false,148.0,12.0,negative,8.0,false,,email_invite,de,false
194,1144,496,Product_496,Music,2.0,Review title 194,This is review text for product 496. Rating: 2.0.,2025-05-06 01:08:16,true,128.0,32.0,positive,2.0,false,,email_invite,zh,false
195,887,393,Product_393,Home & Garden,4.8,Review title 195,This is review text for product 393. Rating: 4.8.,2025-07-27 03:07:00,true,63.0,8.0,negative,0.0,false,,mobile_app,ko,false
196,1641,492,Product_492,Home & Garden,2.6,Review title 196,This is review text for product 492. Rating: 2.6.,2022-06-13 02:54:50,true,182.0,3.0,mixed,3.0,false,,mobile_app,pt,true
197,1404,27,Product_27,Sports,4.2,Review title 197,This is review text for product 27. Rating: 4.2.,2025-12-09 14:34:06,false,178.0,33.0,positive,10.0,false,,website,ja,false
198,236,252,Product_252,Sports,2.0,Review title 198,This is review text for product 252. Rating: 2.0.,2024-05-28 12:26:56,false,56.0,1.0,positive,3.0,false,,mobile_app,ko,false
199,1976,171,Product_171,Beauty,1.4,Review title 199,This is review text for product 171. Rating: 1.4.,2024-02-13 04:04:43,false,169.0,11.0,positive,5.0,true,2024-02-18,third_party,pt,false
200,711,33,Product_33,Music,2.6,Review title 200,This is review text for product 33. Rating: 2.6.,2024-10-01 23:39:50,true,139.0,19.0,positive,4.0,true,2024-10-05,third_party,ko,false
201,1643,236,Product_236,Home & Garden,3.4,Review title 201,This is review text for product 236. Rating: 3.4.,2025-01-11 18:27:49,false,176.0,19.0,positive,5.0,false,,mobile_app,ko,true
202,1034,352,Product_352,Music,2.9,Review title 202,This is review text for product 352. Rating: 2.9.,2024-09-24 19:50:11,true,79.0,2.0,mixed,8.0,false,,mobile_app,ko,true
203,976,212,Product_212,Toys,2.2,Review title 203,This is review text for product 212. Rating: 2.2.,2025-05-25 13:47:20,true,10.0,47.0,positive,7.0,false,,third_party,fr,true
204,50,120,Product_120,Sports,1.1,Review title 204,This is review text for product 120. Rating: 1.1.,2024-09-10 18:01:48,true,18.0,9.0,mixed,7.0,false,,email_invite,zh,false
205,1791,325,Product_325,Sports,4.7,Review title 205,This is review text for product 325. Rating: 4.7.,2022-07-07 14:41:31,true,180.0,27.0,positive,7.0,false,,email_invite,ja,false
206,1615,346,Product_346,Beauty,1.6,Review title 206,This is review text for product 346. Rating: 1.6.,2025-09-22 09:35:09,false,169.0,39.0,negative,6.0,false,,website,ar,false
207,1716,11,Product_11,Books,2.5,Review title 207,This is review text for product 11. Rating: 2.5.,2025-12-04 21:57:14,false,101.0,0.0,negative,6.0,true,2025-12-30,third_party,hi,true
208,1993,325,Product_325,Sports,3.5,Review title 208,This is review text for product 325. Rating: 3.5.,2022-10-31 00:44:45,false,85.0,34.0,positive,6.0,false,,email_invite,fr,false
209,1636,180,Product_180,Food,3.4,Review title 209,This is review text for product 180. Rating: 3.4.,2023-02-28 21:15:46,true,123.0,4.0,positive,7.0,true,2023-03-16,website,ar,false
210,707,469,Product_469,Food,2.6,Review title 210,This is review text for product 469. Rating: 2.6.,2024-05-03 01:45:37,false,86.0,28.0,negative,8.0,true,2024-05-16,third_party,hi,false
211,1415,74,Product_74,Automotive,1.3,Review title 211,This is review text for product 74. Rating: 1.3.,2023-08-05 06:37:37,true,173.0,45.0,neutral,8.0,false,,third_party,en,false
212,1453,437,Product_437,Food,4.6,Review title 212,This is review text for product 437. Rating: 4.6.,2024-03-03 13:08:15,false,146.0,12.0,neutral,6.0,true,2024-03-05,mobile_app,zh,false
213,1018,329,Product_329,Clothing,4.7,Review title 213,This is review text for product 329. Rating: 4.7.,2025-03-14 15:41:11,false,8.0,6.0,negative,6.0,true,2025-03-20,website,ko,true
214,1770,388,Product_388,Home & Garden,2.8,Review title 214,This is review text for product 388. Rating: 2.8.,2022-09-05 11:41:16,true,132.0,32.0,negative,4.0,false,,mobile_app,pt,false
215,966,180,Product_180,Automotive,1.1,Review title 215,This is review text for product 180. Rating: 1.1.,2023-04-18 18:46:45,false,39.0,15.0,positive,3.0,true,2023-04-24,email_invite,en,true
216,1396,398,Product_398,Books,2.0,Review title 216,This is review text for product 398. Rating: 2.0.,2022-03-19 22:00:04,true,28.0,38.0,negative,0.0,false,,third_party,zh,true
217,216,383,Product_383,Toys,3.1,Review title 217,This is review text for product 383. Rating: 3.1.,2025-03-14 13:56:37,true,52.0,29.0,neutral,8.0,false,,website,pt,true
218,338,445,Product_445,Electronics,2.0,Review title 218,This is review text for product 445. Rating: 2.0.,2023-01-24 23:25:39,false,72.0,47.0,positive,1.0,true,2023-01-29,mobile_app,pt,false
219,1625,229,Product_229,Beauty,2.8,Review title 219,This is review text for product 229. Rating: 2.8.,2022-11-04 08:03:21,false,27.0,29.0,neutral,0.0,true,2022-11-24,third_party,ar,false
220,1822,376,Product_376,Food,4.1,Review title 220,This is review text for product 376. Rating: 4.1.,2025-11-15 16:37:16,true,188.0,36.0,negative,1.0,false,,mobile_app,en,false
221,1815,66,Product_66,Home & Garden,4.4,Review title 221,This is review text for product 66. Rating: 4.4.,2022-12-09 01:19:08,true,129.0,9.0,positive,5.0,false,,email_invite,es,false
222,433,416,Product_416,Toys,3.7,Review title 222,This is review text for product 416. Rating: 3.7.,2025-09-07 10:32:27,false,194.0,32.0,neutral,3.0,true,2025-09-16,email_invite,de,true
223,1684,147,Product_147,Clothing,4.4,Review title 223,This is review text for product 147. Rating: 4.4.,2022-07-03 07:26:25,false,158.0,18.0,positive,1.0,true,2022-07-04,email_invite,en,true
224,448,332,Product_332,Clothing,3.1,Review title 224,This is review text for product 332. Rating: 3.1.,2024-12-19 19:11:33,true,40.0,0.0,neutral,10.0,false,,mobile_app,en,true
225,857,391,Product_391,Electronics,1.2,Review title 225,This is review text for product 391. Rating: 1.2.,2022-03-03 10:12:56,true,128.0,34.0,positive,7.0,true,2022-03-31,email_invite,hi,true
226,1875,257,Product_257,Electronics,1.1,Review title 226,This is review text for product 257. Rating: 1.1.,2022-06-14 20:00:47,false,185.0,8.0,positive,0.0,true,2022-06-17,email_invite,ko,true
227,950,170,Product_170,Automotive,1.8,Review title 227,This is review text for product 170. Rating: 1.8.,2024-04-13 19:56:12,true,140.0,14.0,mixed,1.0,true,2024-05-03,third_party,fr,true
228,3,105,Product_105,Clothing,1.5,Review title 228,This is review text for product 105. Rating: 1.5.,2024-12-25 03:34:24,false,40.0,22.0,mixed,4.0,false,,website,ar,false
229,93,53,Product_53,Music,2.5,Review title 229,This is review text for product 53. Rating: 2.5.,2025-06-17 02:36:52,true,98.0,7.0,negative,1.0,true,2025-06-30,website,hi,false
230,1183,459,Product_459,Clothing,4.3,Review title 230,This is review text for product 459. Rating: 4.3.,2025-09-07 00:41:46,true,181.0,4.0,positive,8.0,false,,email_invite,en,false
231,1163,14,Product_14,Toys,4.1,Review title 231,This is review text for product 14. Rating: 4.1.,2023-12-05 15:32:44,true,192.0,11.0,positive,4.0,false,,email_invite,ar,true
232,921,450,Product_450,Toys,1.0,Review title 232,This is review text for product 450. Rating: 1.0.,2025-10-09 22:03:27,true,160.0,43.0,positive,3.0,false,,third_party,de,true
233,755,425,Product_425,Home & Garden,4.2,Review title 233,This is review text for product 425. Rating: 4.2.,2024-02-18 11:39:08,true,183.0,1.0,negative,5.0,true,2024-02-20,third_party,zh,true
234,1070,305,Product_305,Electronics,3.7,Review title 234,This is review text for product 305. Rating: 3.7.,2025-06-14 04:16:15,false,194.0,32.0,negative,5.0,true,2025-07-03,email_invite,ja,true
235,1149,321,Product_321,Clothing,2.9,Review title 235,This is review text for product 321. Rating: 2.9.,2023-03-09 18:30:09,false,23.0,33.0,positive,7.0,true,2023-03-11,website,fr,true
236,269,412,Product_412,Books,2.3,Review title 236,This is review text for product 412. Rating: 2.3.,2024-11-10 08:55:37,true,99.0,1.0,mixed,6.0,false,,third_party,fr,true
237,1234,276,Product_276,Sports,3.8,Review title 237,This is review text for product 276. Rating: 3.8.,2024-01-07 12:01:25,false,79.0,31.0,neutral,6.0,false,,email_invite,ar,true
238,373,424,Product_424,Automotive,2.5,Review title 238,This is review text for product 424. Rating: 2.5.,2022-08-07 05:28:13,false,122.0,38.0,mixed,3.0,false,,email_invite,en,false
239,33,164,Product_164,Home & Garden,3.4,Review title 239,This is review text for product 164. Rating: 3.4.,2022-03-27 17:31:15,false,102.0,13.0,mixed,1.0,false,,website,de,false
240,1229,378,Product_378,Music,2.1,Review title 240,This is review text for product 378. Rating: 2.1.,2022-05-16 10:26:41,false,92.0,44.0,mixed,6.0,true,2022-05-23,website,fr,false
241,670,219,Product_219,Clothing,1.9,Review title 241,This is review text for product 219. Rating: 1.9.,2022-05-27 01:19:53,false,124.0,39.0,negative,0.0,false,,mobile_app,fr,true
242,518,432,Product_432,Beauty,4.3,Review title 242,This is review text for product 432. Rating: 4.3.,2022-06-16 14:15:50,true,20.0,8.0,negative,8.0,false,,website,ja,false
243,1158,291,Product_291,Music,2.3,Review title 243,This is review text for product 291. Rating: 2.3.,2023-06-30 03:13:21,true,86.0,19.0,neutral,10.0,true,2023-07-06,website,ko,false
244,794,469,Product_469,Clothing,4.4,Review title 244,This is review text for product 469. Rating: 4.4.,2022-11-15 03:56:50,true,161.0,17.0,negative,3.0,false,,third_party,de,false
245,502,385,Product_385,Food,1.2,Review title 245,This is review text for product 385. Rating: 1.2.,2023-10-06 11:42:26,true,71.0,49.0,mixed,9.0,false,,website,ar,false
246,814,48,Product_48,Books,3.4,Review title 246,This is review text for product 48. Rating: 3.4.,2025-01-06 10:18:03,false,34.0,16.0,mixed,6.0,false,,mobile_app,hi,true
247,1151,192,Product_192,Toys,4.0,Review title 247,This is review text for product 192. Rating: 4.0.,2022-02-04 02:31:34,true,105.0,10.0,mixed,3.0,true,2022-02-10,mobile_app,de,true
248,1155,210,Product_210,Music,2.7,Review title 248,This is review text for product 210. Rating: 2.7.,2023-06-07 23:56:37,true,28.0,41.0,mixed,2.0,true,2023-06-08,third_party,ja,false
